municipio_codigo,municipio,dane_codigo,eleccion,corporacion,vuelta,circunscripcion,unidad,votos,votos_candidatos,blancos,validos,pct_validos
016,BOLIVAR,76100,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,7,7053,101.0,7154.0,0.09784735812133072
016,BOLIVAR,76100,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,4813,7747,99.0,7846.0,61.34335967371909
016,BOLIVAR,76100,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,2934,7747,99.0,7846.0,37.39485087942901
019,BUENAVENTURA,76109,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",1340,11593,0.0,11593.0,11.55869921504356
019,BUENAVENTURA,76109,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,4013,11593,0.0,11593.0,34.61571638057448
019,BUENAVENTURA,76109,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,6240,11593,0.0,11593.0,53.82558440438196
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,6163,80987,1245.0,82232.0,7.494649284949897
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,350,80987,1245.0,82232.0,0.4256250608035801
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,12909,80987,1245.0,82232.0,15.69826831403833
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,5067,80987,1245.0,82232.0,6.161834808833544
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,2375,80987,1245.0,82232.0,2.888170055452865
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",87,80987,1245.0,82232.0,0.10579822939974705
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,25186,80987,1245.0,82232.0,30.627979375425625
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,631,80987,1245.0,82232.0,0.7673411810487402
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,2904,80987,1245.0,82232.0,3.531471933067419
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,3112,80987,1245.0,82232.0,3.784414826344975
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,5221,80987,1245.0,82232.0,6.349109835587119
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,16182,80987,1245.0,82232.0,19.67847066835295
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,721,80987,1245.0,82232.0,0.876787625255375
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,79,80987,1245.0,82232.0,0.09606965658137952
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,4,ACMIZSAM,6,501,151.0,652.0,0.9202453987730062
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO,4,501,151.0,652.0,0.6134969325153374
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",10,501,151.0,652.0,1.5337423312883436
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,4,CABILDO INDÉGENA TEVIS,7,501,151.0,652.0,1.0736196319018405
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,4,FUERZA ANCESTRAL,9,501,151.0,652.0,1.3803680981595092
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",322,501,151.0,652.0,49.38650306748466
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,49,501,151.0,652.0,7.515337423312883
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,4,PARTIDO INDÉGENA ZENÚ (PIZ),9,501,151.0,652.0,1.3803680981595092
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,80,501,151.0,652.0,12.269938650306749
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,4,TRIETNICO GOBERNATIVO TRIGO,5,501,151.0,652.0,0.7668711656441718
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,AFRO CYC,8,5186,644.0,5830.0,0.13722126929674097
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,80,5186,644.0,5830.0,1.3722126929674099
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,AFROSLIBRES,37,5186,644.0,5830.0,0.6346483704974271
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,"ASOCIACIÓN AFROCOLOMBIANA ""ASOMAKIDZON""",50,5186,644.0,5830.0,0.8576329331046313
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,31,5186,644.0,5830.0,0.5317324185248714
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,ASOCIACIÓN ÉTNICA MUNDO DIVERSO INTERCULTURAL,17,5186,644.0,5830.0,0.2915951972555746
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,ASOCONEG,34,5186,644.0,5830.0,0.5831903945111492
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,ASTECA,10,5186,644.0,5830.0,0.17152658662092624
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,175,5186,644.0,5830.0,3.0017152658662094
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,COCOPEMA,27,5186,644.0,5830.0,0.4631217838765009
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,COMUNIDAD AFROCOLOMBIANA DE LA SIERRA NEVADA,37,5186,644.0,5830.0,0.6346483704974271
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,31,5186,644.0,5830.0,0.5317324185248714
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,20,5186,644.0,5830.0,0.34305317324185247
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO ALTO MIRA Y FRONTERA,7,5186,644.0,5830.0,0.12006861063464838
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO CASIMIRO MEZA MENDOZA-COCONEBO,5,5186,644.0,5830.0,0.08576329331046312
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,395,5186,644.0,5830.0,6.775300171526586
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE CÉRTEGUI,13,5186,644.0,5830.0,0.22298456260720412
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,1221,5186,644.0,5830.0,20.943396226415096
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""",203,5186,644.0,5830.0,3.481989708404803
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE QUINAMAYO,42,5186,644.0,5830.0,0.7204116638078902
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE TRUANDO - LA TERESITA ""COCOTRUMETE""",21,5186,644.0,5830.0,0.3602058319039451
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,625,5186,644.0,5830.0,10.720411663807889
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO INTEGRAL DE LLORÓ ""COCOILLO""",8,5186,644.0,5830.0,0.13722126929674097
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO KUSUTOMA - GENDE COKUMALU,19,5186,644.0,5830.0,0.3259005145797599
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,78,5186,644.0,5830.0,1.3379073756432247
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,224,5186,644.0,5830.0,3.842195540308748
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NEGROS UNIDOS,13,5186,644.0,5830.0,0.22298456260720412
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NUEVA ESPERANZA,21,5186,644.0,5830.0,0.3602058319039451
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO PANAMÁ DE ARAUCA,6,5186,644.0,5830.0,0.10291595197255575
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO RÍO DE GUADUAS - CHIGORODÓ,119,5186,644.0,5830.0,2.041166380789022
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO UNIÍN DEL RÍO ROSARIO,4,5186,644.0,5830.0,0.06861063464837049
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO VEREDAS UNIDAS POR UN BIEN COMÚN,16,5186,644.0,5830.0,0.27444253859348194
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CONSEJO LABORAL AFROCOLOMBIANO CLAF - BOGOTÁ,4,5186,644.0,5830.0,0.06861063464837049
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,CRISTIANOS POR COLOMBIA AFROS,14,5186,644.0,5830.0,0.24013722126929676
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",204,5186,644.0,5830.0,3.499142367066895
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA,14,5186,644.0,5830.0,0.24013722126929676
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,"FUNDACIÓN ECOLÓGICA, RURAL Y URBANA DEL PACÍFICO ""FUNERPA""",25,5186,644.0,5830.0,0.42881646655231564
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,94,5186,644.0,5830.0,1.6123499142367066
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,"FUNDACIÓN SEMILLAS PARA UNA VIDA DIGNA ""FUSEMVID""",29,5186,644.0,5830.0,0.4974271012006861
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,LOS SABANEROS DEL CORREGIMIENTO DE MINGUILLO,23,5186,644.0,5830.0,0.39451114922813035
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,OEAFROBOL,4,5186,644.0,5830.0,0.06861063464837049
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,OEAPUN,1,5186,644.0,5830.0,0.01715265866209262
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,OSAVIPLAR,5,5186,644.0,5830.0,0.08576329331046312
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,43,5186,644.0,5830.0,0.7375643224699828
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,640,5186,644.0,5830.0,10.977701543739279
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,489,5186,644.0,5830.0,8.387650085763292
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,4897,86795,1340.0,88135.0,5.556248936290918
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,5649,86795,1340.0,88135.0,6.409485448459749
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,5756,86795,1340.0,88135.0,6.5308901117603675
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,524,86795,1340.0,88135.0,0.5945424632665797
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,38,86795,1340.0,88135.0,0.04311567481704204
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,CREEMOS,86,86795,1340.0,88135.0,0.09757757984909514
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,8399,86795,1340.0,88135.0,9.529698757587791
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,91,86795,1340.0,88135.0,0.10325069495660066
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,690,86795,1340.0,88135.0,0.7828898848357633
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,28702,86795,1340.0,88135.0,32.56594996312475
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,2676,86795,1340.0,88135.0,3.0362512055369604
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,3563,86795,1340.0,88135.0,4.042661825608442
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,15291,86795,1340.0,88135.0,17.349520621773415
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,10273,86795,1340.0,88135.0,11.655982299880865
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,99,86795,1340.0,88135.0,0.11232767912860951
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,PATRIOTAS,61,86795,1340.0,88135.0,0.06921200431156749
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,4,ACMIZSAM,2,1351,163.0,1514.0,0.13210039630118892
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,18,1351,163.0,1514.0,1.1889035667107
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",16,1351,163.0,1514.0,1.0568031704095113
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,4,CABILDO INDÉGENA TEVIS,7,1351,163.0,1514.0,0.4623513870541612
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",547,1351,163.0,1514.0,36.12945838837516
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",719,1351,163.0,1514.0,47.49009247027741
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,4,MOVIMIENTO SI,9,1351,163.0,1514.0,0.59445178335535
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,33,1351,163.0,1514.0,2.179656538969617
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,10796,89035,1223.0,90258.0,11.961266591327083
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,277,89035,1223.0,90258.0,0.3068980035010747
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,39,89035,1223.0,90258.0,0.04320946619690221
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,72811,89035,1223.0,90258.0,80.66985751955505
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,80,89035,1223.0,90258.0,0.08863480245518403
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,3309,89035,1223.0,90258.0,3.666157016552549
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,570,89035,1223.0,90258.0,0.6315229674931861
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,93,89035,1223.0,90258.0,0.10303795785415143
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,843,89035,1223.0,90258.0,0.9339892308715018
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,58,89035,1223.0,90258.0,0.06426023178000842
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,159,89035,1223.0,90258.0,0.17616166987967824
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,15832,113695,778.0,114473.0,13.830335537637698
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,97863,113695,778.0,114473.0,85.49002821626061
022,BUGA,76111,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",1204,14646,0.0,14646.0,8.22067458691793
022,BUGA,76111,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,1877,14646,0.0,14646.0,12.815785880103784
022,BUGA,76111,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,11565,14646,0.0,14646.0,78.96353953297829
022,BUGA,76111,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,1285,51857,1448.0,53305.0,2.4106556608198106
022,BUGA,76111,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,105,51857,1448.0,53305.0,0.1969796454366382
022,BUGA,76111,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,12821,51857,1448.0,53305.0,24.052152706125128
022,BUGA,76111,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,1429,51857,1448.0,53305.0,2.6807991745614856
022,BUGA,76111,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,231,51857,1448.0,53305.0,0.4333552199606041
022,BUGA,76111,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",36,51857,1448.0,53305.0,0.06753587843541882
022,BUGA,76111,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,19295,51857,1448.0,53305.0,36.19735484476128
022,BUGA,76111,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,1508,51857,1448.0,53305.0,2.829002907794766
022,BUGA,76111,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,3661,51857,1448.0,53305.0,6.868023637557452
022,BUGA,76111,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,4145,51857,1448.0,53305.0,7.7760060031891935
022,BUGA,76111,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,1147,51857,1448.0,53305.0,2.1517681268173714
022,BUGA,76111,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,6093,51857,1448.0,53305.0,11.430447425194634
022,BUGA,76111,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,64,51857,1448.0,53305.0,0.12006378388518901
022,BUGA,76111,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,37,51857,1448.0,53305.0,0.0694118750586249
022,BUGA,76111,Congreso 2026,Cámara,NA,4,ACMIZSAM,1,41,63.0,104.0,0.9615384615384616
022,BUGA,76111,Congreso 2026,Cámara,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",2,41,63.0,104.0,1.9230769230769231
022,BUGA,76111,Congreso 2026,Cámara,NA,4,CABILDO INDÉGENA TEVIS,2,41,63.0,104.0,1.9230769230769231
022,BUGA,76111,Congreso 2026,Cámara,NA,4,FUERZA ANCESTRAL,4,41,63.0,104.0,3.8461538461538463
022,BUGA,76111,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",19,41,63.0,104.0,18.269230769230766
022,BUGA,76111,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,5,41,63.0,104.0,4.807692307692308
022,BUGA,76111,Congreso 2026,Cámara,NA,4,PARTIDO INDÉGENA ZENÚ (PIZ),2,41,63.0,104.0,1.9230769230769231
022,BUGA,76111,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,5,41,63.0,104.0,4.807692307692308
022,BUGA,76111,Congreso 2026,Cámara,NA,4,TRIETNICO GOBERNATIVO TRIGO,1,41,63.0,104.0,0.9615384615384616
022,BUGA,76111,Congreso 2026,Cámara,NA,5,AFRO CYC,2,711,237.0,948.0,0.21097046413502107
022,BUGA,76111,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,8,711,237.0,948.0,0.8438818565400843
022,BUGA,76111,Congreso 2026,Cámara,NA,5,AFROSLIBRES,8,711,237.0,948.0,0.8438818565400843
022,BUGA,76111,Congreso 2026,Cámara,NA,5,"ASOCIACIÓN AFROCOLOMBIANA ""ASOMAKIDZON""",3,711,237.0,948.0,0.31645569620253167
022,BUGA,76111,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,2,711,237.0,948.0,0.21097046413502107
022,BUGA,76111,Congreso 2026,Cámara,NA,5,ASOCIACIÓN ÉTNICA MUNDO DIVERSO INTERCULTURAL,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,ASOCONEG,3,711,237.0,948.0,0.31645569620253167
022,BUGA,76111,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,34,711,237.0,948.0,3.5864978902953584
022,BUGA,76111,Congreso 2026,Cámara,NA,5,COCOPEMA,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,COMUNIDAD AFROCOLOMBIANA DE LA SIERRA NEVADA,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,3,711,237.0,948.0,0.31645569620253167
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO ALTO MIRA Y FRONTERA,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,11,711,237.0,948.0,1.160337552742616
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,76,711,237.0,948.0,8.016877637130802
022,BUGA,76111,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""",24,711,237.0,948.0,2.5316455696202533
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE QUINAMAYO,10,711,237.0,948.0,1.0548523206751055
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,290,711,237.0,948.0,30.590717299578056
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO KUSUTOMA - GENDE COKUMALU,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,111,711,237.0,948.0,11.708860759493671
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,52,711,237.0,948.0,5.485232067510549
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NEGROS UNIDOS,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO UNIÍN DEL RÍO ROSARIO,5,711,237.0,948.0,0.5274261603375527
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CONSEJO LABORAL AFROCOLOMBIANO CLAF - BOGOTÁ,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,CRISTIANOS POR COLOMBIA AFROS,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",20,711,237.0,948.0,2.109704641350211
022,BUGA,76111,Congreso 2026,Cámara,NA,5,FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,23,711,237.0,948.0,2.4261603375527425
022,BUGA,76111,Congreso 2026,Cámara,NA,5,LOS SABANEROS DEL CORREGIMIENTO DE MINGUILLO,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,OEAFROBOL,3,711,237.0,948.0,0.31645569620253167
022,BUGA,76111,Congreso 2026,Cámara,NA,5,OSAVIPLAR,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,2,711,237.0,948.0,0.21097046413502107
022,BUGA,76111,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,8,711,237.0,948.0,0.8438818565400843
022,BUGA,76111,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,1,711,237.0,948.0,0.10548523206751054
022,BUGA,76111,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,1451,52827,1699.0,54526.0,2.6611157979679416
022,BUGA,76111,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,6500,52827,1699.0,54526.0,11.920918460917727
