municipio_codigo,municipio,dane_codigo,unidad,votos_1v,votos_2v,delta_abs,val_1V,val_2V,pp_1v,pp_2v,delta_pp
100,TORO,76823,SONDRA MACOLLINS GARVIN PINTO,13,0,-13,6199,6827,0.2097112437489918,0.0,-0.2097112437489918
100,TORO,76823,VOTO EN BLANCO,118,97,-21,6199,6827,1.9035328278754637,1.420829061081002,-0.4827037667944618
100,TORO,76823,ÓSCAR MAURICIO LIZCANO ARANGO,13,0,-13,6199,6827,0.2097112437489918,0.0,-0.2097112437489918
103,TRUJILLO,76828,ABELARDO DE LA ESPRIELLA,4086,5745,1659,8635,9485,47.319050376375216,60.56931997891407,13.250269602538857
103,TRUJILLO,76828,CLAUDIA LÓPEZ,43,0,-43,8635,9485,0.49797336421540245,0.0,-0.49797336421540245
103,TRUJILLO,76828,GUSTAVO MATAMOROS CAMACHO,5,0,-5,8635,9485,0.05790387955993051,0.0,-0.05790387955993051
103,TRUJILLO,76828,IVÁN CEPEDA CASTRO,2862,3578,716,8635,9485,33.144180660104226,37.722720084343706,4.57853942423948
103,TRUJILLO,76828,MIGUEL URIBE LONDOÑO,17,0,-17,8635,9485,0.19687319050376373,0.0,-0.19687319050376373
103,TRUJILLO,76828,PALOMA VALENCIA LASERNA,1059,0,-1059,8635,9485,12.264041690793283,0.0,-12.264041690793283
103,TRUJILLO,76828,RAÚL SANTIAGO BOTERO JARAMILLO,164,0,-164,8635,9485,1.8992472495657209,0.0,-1.8992472495657209
103,TRUJILLO,76828,ROY LEONARDO BARRERAS MONTEALEGRE,17,0,-17,8635,9485,0.19687319050376373,0.0,-0.19687319050376373
103,TRUJILLO,76828,SERGIO FAJARDO VALDERRAMA,200,0,-200,8635,9485,2.3161551823972206,0.0,-2.3161551823972206
103,TRUJILLO,76828,SONDRA MACOLLINS GARVIN PINTO,16,0,-16,8635,9485,0.18529241459177764,0.0,-0.18529241459177764
103,TRUJILLO,76828,VOTO EN BLANCO,151,162,11,8635,9485,1.7486971627099015,1.7079599367422247,-0.040737225967676816
103,TRUJILLO,76828,ÓSCAR MAURICIO LIZCANO ARANGO,15,0,-15,8635,9485,0.17371163867979156,0.0,-0.17371163867979156
106,TULUA,76834,ABELARDO DE LA ESPRIELLA,41364,49177,7813,98002,104809,42.207301891798124,46.920588880725894,4.71328698892777
106,TULUA,76834,CLAUDIA LÓPEZ,577,0,-577,98002,104809,0.5887634946225587,0.0,-0.5887634946225587
106,TULUA,76834,GUSTAVO MATAMOROS CAMACHO,21,0,-21,98002,104809,0.021428134119711843,0.0,-0.021428134119711843
106,TULUA,76834,IVÁN CEPEDA CASTRO,43206,53886,10680,98002,104809,44.086855370298565,51.413523647778334,7.326668277479769
106,TULUA,76834,MIGUEL URIBE LONDOÑO,115,0,-115,98002,104809,0.11734454398889818,0.0,-0.11734454398889818
106,TULUA,76834,PALOMA VALENCIA LASERNA,5370,0,-5370,98002,104809,5.479480010612028,0.0,-5.479480010612028
106,TULUA,76834,RAÚL SANTIAGO BOTERO JARAMILLO,1063,0,-1063,98002,104809,1.084671741393033,0.0,-1.084671741393033
106,TULUA,76834,ROY LEONARDO BARRERAS MONTEALEGRE,78,0,-78,98002,104809,0.07959021244464398,0.0,-0.07959021244464398
106,TULUA,76834,SERGIO FAJARDO VALDERRAMA,4061,0,-4061,98002,104809,4.143792983816657,0.0,-4.143792983816657
106,TULUA,76834,SONDRA MACOLLINS GARVIN PINTO,73,0,-73,98002,104809,0.0744882757494745,0.0,-0.0744882757494745
106,TULUA,76834,VOTO EN BLANCO,1956,1746,-210,98002,104809,1.995877635150303,1.6658874714957683,-0.3299901636545346
106,TULUA,76834,ÓSCAR MAURICIO LIZCANO ARANGO,118,0,-118,98002,104809,0.12040570600599988,0.0,-0.12040570600599988
109,ULLOA,76845,ABELARDO DE LA ESPRIELLA,992,1475,483,2554,2866,38.84103367267032,51.465457083042566,12.624423410372245
109,ULLOA,76845,CLAUDIA LÓPEZ,14,0,-14,2554,2866,0.548159749412686,0.0,-0.548159749412686
109,ULLOA,76845,IVÁN CEPEDA CASTRO,1081,1359,278,2554,2866,42.325763508222394,47.41800418702024,5.092240678797843
109,ULLOA,76845,MIGUEL URIBE LONDOÑO,11,0,-11,2554,2866,0.4306969459671104,0.0,-0.4306969459671104
109,ULLOA,76845,PALOMA VALENCIA LASERNA,302,0,-302,2554,2866,11.82458888018794,0.0,-11.82458888018794
109,ULLOA,76845,RAÚL SANTIAGO BOTERO JARAMILLO,65,0,-65,2554,2866,2.5450274079874706,0.0,-2.5450274079874706
109,ULLOA,76845,ROY LEONARDO BARRERAS MONTEALEGRE,2,0,-2,2554,2866,0.07830853563038372,0.0,-0.07830853563038372
109,ULLOA,76845,SERGIO FAJARDO VALDERRAMA,38,0,-38,2554,2866,1.4878621769772904,0.0,-1.4878621769772904
109,ULLOA,76845,SONDRA MACOLLINS GARVIN PINTO,1,0,-1,2554,2866,0.03915426781519186,0.0,-0.03915426781519186
109,ULLOA,76845,VOTO EN BLANCO,44,32,-12,2554,2866,1.7227877838684416,1.1165387299371947,-0.6062490539312468
109,ULLOA,76845,ÓSCAR MAURICIO LIZCANO ARANGO,4,0,-4,2554,2866,0.15661707126076743,0.0,-0.15661707126076743
112,VERSALLES,76863,ABELARDO DE LA ESPRIELLA,2086,2994,908,3733,4102,55.87998928475757,72.98878595806923,17.10879667331166
112,VERSALLES,76863,CLAUDIA LÓPEZ,19,0,-19,3733,4102,0.5089740155371015,0.0,-0.5089740155371015
112,VERSALLES,76863,GUSTAVO MATAMOROS CAMACHO,2,0,-2,3733,4102,0.05357621216180017,0.0,-0.05357621216180017
112,VERSALLES,76863,IVÁN CEPEDA CASTRO,788,1037,249,3733,4102,21.109027591749264,25.28035104826914,4.171323456519875
112,VERSALLES,76863,MIGUEL URIBE LONDOÑO,6,0,-6,3733,4102,0.16072863648540048,0.0,-0.16072863648540048
112,VERSALLES,76863,PALOMA VALENCIA LASERNA,603,0,-603,3733,4102,16.153227966782747,0.0,-16.153227966782747
112,VERSALLES,76863,RAÚL SANTIAGO BOTERO JARAMILLO,69,0,-69,3733,4102,1.8483793195821057,0.0,-1.8483793195821057
112,VERSALLES,76863,ROY LEONARDO BARRERAS MONTEALEGRE,6,0,-6,3733,4102,0.16072863648540048,0.0,-0.16072863648540048
112,VERSALLES,76863,SERGIO FAJARDO VALDERRAMA,77,0,-77,3733,4102,2.062684168229306,0.0,-2.062684168229306
112,VERSALLES,76863,SONDRA MACOLLINS GARVIN PINTO,7,0,-7,3733,4102,0.18751674256630055,0.0,-0.18751674256630055
112,VERSALLES,76863,VOTO EN BLANCO,61,71,10,3733,4102,1.6340744709349049,1.7308629936616284,0.09678852272672356
112,VERSALLES,76863,ÓSCAR MAURICIO LIZCANO ARANGO,9,0,-9,3733,4102,0.24109295472810074,0.0,-0.24109295472810074
115,VIJES,76869,ABELARDO DE LA ESPRIELLA,1589,2619,1030,6410,7318,24.78939157566303,35.78846679420607,10.999075218543044
115,VIJES,76869,CLAUDIA LÓPEZ,27,0,-27,6410,7318,0.42121684867394693,0.0,-0.42121684867394693
115,VIJES,76869,IVÁN CEPEDA CASTRO,3828,4633,805,6410,7318,59.719188767550705,63.30964744465702,3.5904586771063123
115,VIJES,76869,MIGUEL URIBE LONDOÑO,9,0,-9,6410,7318,0.14040561622464898,0.0,-0.14040561622464898
115,VIJES,76869,PALOMA VALENCIA LASERNA,689,0,-689,6410,7318,10.748829953198127,0.0,-10.748829953198127
115,VIJES,76869,RAÚL SANTIAGO BOTERO JARAMILLO,51,0,-51,6410,7318,0.795631825273011,0.0,-0.795631825273011
115,VIJES,76869,ROY LEONARDO BARRERAS MONTEALEGRE,3,0,-3,6410,7318,0.046801872074883,0.0,-0.046801872074883
115,VIJES,76869,SERGIO FAJARDO VALDERRAMA,106,0,-106,6410,7318,1.6536661466458658,0.0,-1.6536661466458658
115,VIJES,76869,SONDRA MACOLLINS GARVIN PINTO,4,0,-4,6410,7318,0.062402496099843996,0.0,-0.062402496099843996
115,VIJES,76869,VOTO EN BLANCO,98,66,-32,6410,7318,1.5288611544461779,0.9018857611369226,-0.6269753933092552
115,VIJES,76869,ÓSCAR MAURICIO LIZCANO ARANGO,6,0,-6,6410,7318,0.093603744149766,0.0,-0.093603744149766
118,YOTOCO,76890,ABELARDO DE LA ESPRIELLA,2679,3502,823,8320,9433,32.19951923076923,37.12498674864836,4.925467517879127
118,YOTOCO,76890,CLAUDIA LÓPEZ,38,0,-38,8320,9433,0.4567307692307693,0.0,-0.4567307692307693
118,YOTOCO,76890,GUSTAVO MATAMOROS CAMACHO,2,0,-2,8320,9433,0.02403846153846154,0.0,-0.02403846153846154
118,YOTOCO,76890,IVÁN CEPEDA CASTRO,4636,5807,1171,8320,9433,55.72115384615385,61.560479168875226,5.839325322721379
118,YOTOCO,76890,MIGUEL URIBE LONDOÑO,16,0,-16,8320,9433,0.19230769230769232,0.0,-0.19230769230769232
118,YOTOCO,76890,PALOMA VALENCIA LASERNA,505,0,-505,8320,9433,6.069711538461538,0.0,-6.069711538461538
118,YOTOCO,76890,RAÚL SANTIAGO BOTERO JARAMILLO,74,0,-74,8320,9433,0.8894230769230769,0.0,-0.8894230769230769
118,YOTOCO,76890,ROY LEONARDO BARRERAS MONTEALEGRE,12,0,-12,8320,9433,0.14423076923076925,0.0,-0.14423076923076925
118,YOTOCO,76890,SERGIO FAJARDO VALDERRAMA,184,0,-184,8320,9433,2.2115384615384617,0.0,-2.2115384615384617
118,YOTOCO,76890,SONDRA MACOLLINS GARVIN PINTO,4,0,-4,8320,9433,0.04807692307692308,0.0,-0.04807692307692308
118,YOTOCO,76890,VOTO EN BLANCO,156,124,-32,8320,9433,1.875,1.3145340824764125,-0.5604659175235875
118,YOTOCO,76890,ÓSCAR MAURICIO LIZCANO ARANGO,14,0,-14,8320,9433,0.16826923076923078,0.0,-0.16826923076923078
121,YUMBO,76892,ABELARDO DE LA ESPRIELLA,14163,17647,3484,65335,71312,21.67750822683095,24.746185775185104,3.068677548354156
121,YUMBO,76892,CLAUDIA LÓPEZ,288,0,-288,65335,71312,0.44080508150302294,0.0,-0.44080508150302294
121,YUMBO,76892,GUSTAVO MATAMOROS CAMACHO,20,0,-20,65335,71312,0.03061146399326548,0.0,-0.03061146399326548
121,YUMBO,76892,IVÁN CEPEDA CASTRO,44715,52878,8163,65335,71312,68.4395806229433,74.1502131478573,5.710632524914004
121,YUMBO,76892,MIGUEL URIBE LONDOÑO,42,0,-42,65335,71312,0.0642840743858575,0.0,-0.0642840743858575
121,YUMBO,76892,PALOMA VALENCIA LASERNA,2980,0,-2980,65335,71312,4.561108134996556,0.0,-4.561108134996556
121,YUMBO,76892,RAÚL SANTIAGO BOTERO JARAMILLO,437,0,-437,65335,71312,0.6688604882528507,0.0,-0.6688604882528507
121,YUMBO,76892,ROY LEONARDO BARRERAS MONTEALEGRE,35,0,-35,65335,71312,0.05357006198821459,0.0,-0.05357006198821459
121,YUMBO,76892,SERGIO FAJARDO VALDERRAMA,1511,0,-1511,65335,71312,2.312696104691207,0.0,-2.312696104691207
121,YUMBO,76892,SONDRA MACOLLINS GARVIN PINTO,31,0,-31,65335,71312,0.04744776918956149,0.0,-0.04744776918956149
121,YUMBO,76892,VOTO EN BLANCO,1036,787,-249,65335,71312,1.5856738348511517,1.1036010769575948,-0.48207275789355686
121,YUMBO,76892,ÓSCAR MAURICIO LIZCANO ARANGO,77,0,-77,65335,71312,0.11785413637407209,0.0,-0.11785413637407209
124,ZARZAL,76895,ABELARDO DE LA ESPRIELLA,6357,7815,1458,22390,24273,28.39213934792318,32.196267457669016,3.804128109745836
124,ZARZAL,76895,CLAUDIA LÓPEZ,84,0,-84,22390,24273,0.37516748548459133,0.0,-0.37516748548459133
124,ZARZAL,76895,GUSTAVO MATAMOROS CAMACHO,2,0,-2,22390,24273,0.008932559178204555,0.0,-0.008932559178204555
124,ZARZAL,76895,IVÁN CEPEDA CASTRO,13557,16179,2622,22390,24273,60.54935238945958,66.65430725497467,6.10495486551509
124,ZARZAL,76895,MIGUEL URIBE LONDOÑO,17,0,-17,22390,24273,0.07592675301473872,0.0,-0.07592675301473872
124,ZARZAL,76895,PALOMA VALENCIA LASERNA,1186,0,-1186,22390,24273,5.2970075926753015,0.0,-5.2970075926753015
124,ZARZAL,76895,RAÚL SANTIAGO BOTERO JARAMILLO,229,0,-229,22390,24273,1.0227780259044215,0.0,-1.0227780259044215
124,ZARZAL,76895,ROY LEONARDO BARRERAS MONTEALEGRE,20,0,-20,22390,24273,0.08932559178204555,0.0,-0.08932559178204555
124,ZARZAL,76895,SERGIO FAJARDO VALDERRAMA,567,0,-567,22390,24273,2.5323805270209916,0.0,-2.5323805270209916
124,ZARZAL,76895,SONDRA MACOLLINS GARVIN PINTO,9,0,-9,22390,24273,0.040196516301920504,0.0,-0.040196516301920504
124,ZARZAL,76895,VOTO EN BLANCO,337,279,-58,22390,24273,1.5051362215274677,1.1494252873563218,-0.35571093417114596
124,ZARZAL,76895,ÓSCAR MAURICIO LIZCANO ARANGO,25,0,-25,22390,24273,0.11165698972755694,0.0,-0.11165698972755694
