territorio_nombre,eleccion,corporacion,vuelta,circunscripcion,unidad,votos,votos_candidatos,blancos,validos,pct_validos
Comuna 18,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,20296,56774,921,57695,35.17809168905451
Comuna 18,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,36478,56774,921,57695,63.22558280613572
Comuna 19,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",1340,25447,0,25447,5.265846661689
Comuna 19,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,2395,25447,0,25447,9.411718473690415
Comuna 19,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,21712,25447,0,25447,85.32243486462059
Comuna 19,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,3200,47824,1228,49052,6.523689146212183
Comuna 19,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,95,47824,1228,49052,0.19367202152817417
Comuna 19,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,3002,47824,1228,49052,6.120035880290304
Comuna 19,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,2627,47824,1228,49052,5.355541058468564
Comuna 19,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,276,47824,1228,49052,0.5626681888608008
Comuna 19,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",27,47824,1228,49052,0.055043627171165295
Comuna 19,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,13978,47824,1228,49052,28.49628965179809
Comuna 19,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,3789,47824,1228,49052,7.724455679686863
Comuna 19,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,2203,47824,1228,49052,4.49115224659545
Comuna 19,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,12590,47824,1228,49052,25.666639484628558
Comuna 19,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,1438,47824,1228,49052,2.9315828100790995
Comuna 19,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,4463,47824,1228,49052,9.098507706107805
Comuna 19,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,76,47824,1228,49052,0.15493761722253935
Comuna 19,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,60,47824,1228,49052,0.12231917149147843
Comuna 19,Congreso 2026,Cámara,NA,4,ACMIZSAM,3,61,28,89,3.3707865168539324
Comuna 19,Congreso 2026,Cámara,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO,6,61,28,89,6.741573033707865
Comuna 19,Congreso 2026,Cámara,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",2,61,28,89,2.247191011235955
Comuna 19,Congreso 2026,Cámara,NA,4,CABILDO INDÉGENA TEVIS,2,61,28,89,2.247191011235955
Comuna 19,Congreso 2026,Cámara,NA,4,FUERZA ANCESTRAL,6,61,28,89,6.741573033707865
Comuna 19,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",13,61,28,89,14.606741573033707
Comuna 19,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,14,61,28,89,15.730337078651685
Comuna 19,Congreso 2026,Cámara,NA,4,PARTIDO INDÉGENA ZENÚ (PIZ),2,61,28,89,2.247191011235955
Comuna 19,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,13,61,28,89,14.606741573033707
Comuna 19,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,12,1129,184,1313,0.913937547600914
Comuna 19,Congreso 2026,Cámara,NA,5,AFROSLIBRES,20,1129,184,1313,1.5232292460015233
Comuna 19,Congreso 2026,Cámara,NA,5,"ASOCIACIÓN AFROCOLOMBIANA ""ASOMAKIDZON""",3,1129,184,1313,0.2284843869002285
Comuna 19,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,1,1129,184,1313,0.07616146230007616
Comuna 19,Congreso 2026,Cámara,NA,5,ASOCONEG,4,1129,184,1313,0.30464584920030463
Comuna 19,Congreso 2026,Cámara,NA,5,ASTECA,1,1129,184,1313,0.07616146230007616
Comuna 19,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,34,1129,184,1313,2.5894897182025893
Comuna 19,Congreso 2026,Cámara,NA,5,COCOPEMA,4,1129,184,1313,0.30464584920030463
Comuna 19,Congreso 2026,Cámara,NA,5,COMUNIDAD AFROCOLOMBIANA DE LA SIERRA NEVADA,3,1129,184,1313,0.2284843869002285
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,2,1129,184,1313,0.15232292460015232
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,2,1129,184,1313,0.15232292460015232
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,54,1129,184,1313,4.112718964204113
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE CÉRTEGUI,2,1129,184,1313,0.15232292460015232
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,49,1129,184,1313,3.7319116527037317
Comuna 19,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""",12,1129,184,1313,0.913937547600914
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE QUINAMAYO,2,1129,184,1313,0.15232292460015232
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,481,1129,184,1313,36.633663366336634
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO KUSUTOMA - GENDE COKUMALU,5,1129,184,1313,0.38080731150038083
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,283,1129,184,1313,21.553693830921553
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,42,1129,184,1313,3.198781416603199
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NEGROS UNIDOS,1,1129,184,1313,0.07616146230007616
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NUEVA ESPERANZA,9,1129,184,1313,0.6854531607006854
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO UNIÍN DEL RÍO ROSARIO,5,1129,184,1313,0.38080731150038083
Comuna 19,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO VEREDAS UNIDAS POR UN BIEN COMÚN,3,1129,184,1313,0.2284843869002285
Comuna 19,Congreso 2026,Cámara,NA,5,CRISTIANOS POR COLOMBIA AFROS,1,1129,184,1313,0.07616146230007616
Comuna 19,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",20,1129,184,1313,1.5232292460015233
Comuna 19,Congreso 2026,Cámara,NA,5,FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA,4,1129,184,1313,0.30464584920030463
Comuna 19,Congreso 2026,Cámara,NA,5,"FUNDACIÓN ECOLÓGICA, RURAL Y URBANA DEL PACÍFICO ""FUNERPA""",4,1129,184,1313,0.30464584920030463
Comuna 19,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,7,1129,184,1313,0.5331302361005331
Comuna 19,Congreso 2026,Cámara,NA,5,"FUNDACIÓN SEMILLAS PARA UNA VIDA DIGNA ""FUSEMVID""",3,1129,184,1313,0.2284843869002285
Comuna 19,Congreso 2026,Cámara,NA,5,LOS SABANEROS DEL CORREGIMIENTO DE MINGUILLO,1,1129,184,1313,0.07616146230007616
Comuna 19,Congreso 2026,Cámara,NA,5,OSAVIPLAR,1,1129,184,1313,0.07616146230007616
Comuna 19,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,4,1129,184,1313,0.30464584920030463
Comuna 19,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,43,1129,184,1313,3.2749428789032753
Comuna 19,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,7,1129,184,1313,0.5331302361005331
Comuna 19,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,3486,49613,1081,50694,6.876553438276719
Comuna 19,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,3930,49613,1081,50694,7.752396733341224
Comuna 19,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,2200,49613,1081,50694,4.339764074643941
Comuna 19,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,113,49613,1081,50694,0.22290606383398429
Comuna 19,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,11,49613,1081,50694,0.02169882037321971
Comuna 19,Congreso 2026,Senado,NA,0,CREEMOS,122,49613,1081,50694,0.24065964413934587
Comuna 19,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,680,49613,1081,50694,1.341381623071764
Comuna 19,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,256,49613,1081,50694,0.5049907286858405
Comuna 19,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,4415,49613,1081,50694,8.70911744979682
Comuna 19,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,13923,49613,1081,50694,27.464788732394368
Comuna 19,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,12318,49613,1081,50694,24.29873357793822
Comuna 19,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,1293,49613,1081,50694,2.5505977038702805
Comuna 19,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,4252,49613,1081,50694,8.387580384266382
Comuna 19,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,2543,49613,1081,50694,5.016372746281611
Comuna 19,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,35,49613,1081,50694,0.06904170118751726
Comuna 19,Congreso 2026,Senado,NA,0,PATRIOTAS,36,49613,1081,50694,0.07101432122144632
Comuna 19,Congreso 2026,Senado,NA,4,ACMIZSAM,2,84,29,113,1.7699115044247788
Comuna 19,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,13,84,29,113,11.504424778761061
Comuna 19,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS POR COLOMBIA,5,84,29,113,4.424778761061947
Comuna 19,Congreso 2026,Senado,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",3,84,29,113,2.6548672566371683
Comuna 19,Congreso 2026,Senado,NA,4,CABILDO INDÉGENA TEVIS,2,84,29,113,1.7699115044247788
Comuna 19,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",14,84,29,113,12.389380530973451
Comuna 19,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",17,84,29,113,15.04424778761062
Comuna 19,Congreso 2026,Senado,NA,4,MOVIMIENTO SI,4,84,29,113,3.5398230088495577
Comuna 19,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,23,84,29,113,20.353982300884958
Comuna 19,Congreso 2026,Senado,NA,4,TRIETNICO GOBERNATIVO TRIGO,1,84,29,113,0.8849557522123894
Comuna 19,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,30736,62243,821,63064,48.73779018140302
Comuna 19,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,417,62243,821,63064,0.6612330331092223
Comuna 19,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,14,62243,821,63064,0.02219967017632881
Comuna 19,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,22435,62243,821,63064,35.57497145756692
Comuna 19,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,27,62243,821,63064,0.04281364962577699
Comuna 19,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,4422,62243,821,63064,7.011924394266142
Comuna 19,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,172,62243,821,63064,0.2727388050234682
Comuna 19,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,35,62243,821,63064,0.05549917544082203
Comuna 19,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,3904,62243,821,63064,6.190536597741977
Comuna 19,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,34,62243,821,63064,0.05391348471394139
Comuna 19,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,47,62243,821,63064,0.07452746416338957
Comuna 19,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,36187,63962,1199,65161,55.534752382560114
Comuna 19,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,27775,63962,1199,65161,42.62518991421249
Comuna 2,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",1466,31675,0,31675,4.628255722178374
Comuna 2,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,2640,31675,0,31675,8.334648776637726
Comuna 2,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,27569,31675,0,31675,87.0370955011839
Comuna 2,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,3243,56182,1357,57539,5.636177201550253
Comuna 2,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,102,56182,1357,57539,0.17727106831887937
Comuna 2,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,3482,56182,1357,57539,6.05154764594449
Comuna 2,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,3608,56182,1357,57539,6.270529553867811
Comuna 2,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,270,56182,1357,57539,0.46924694554997476
Comuna 2,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",19,56182,1357,57539,0.033021081353516744
Comuna 2,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,15306,56182,1357,57539,26.601087957733014
Comuna 2,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,4316,56182,1357,57539,7.500999322198856
Comuna 2,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,2239,56182,1357,57539,3.891273744764421
Comuna 2,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,17260,56182,1357,57539,29.997045482194686
Comuna 2,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,1714,56182,1357,57539,2.9788491284172474
Comuna 2,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,4451,56182,1357,57539,7.735622794973844
Comuna 2,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,93,56182,1357,57539,0.16162950346721355
Comuna 2,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,79,56182,1357,57539,0.13729818036462227
Comuna 2,Congreso 2026,Cámara,NA,4,ACMIZSAM,1,68,62,130,0.7692307692307693
Comuna 2,Congreso 2026,Cámara,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO,6,68,62,130,4.615384615384616
Comuna 2,Congreso 2026,Cámara,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",7,68,62,130,5.384615384615385
Comuna 2,Congreso 2026,Cámara,NA,4,CABILDO INDÉGENA TEVIS,6,68,62,130,4.615384615384616
Comuna 2,Congreso 2026,Cámara,NA,4,FUERZA ANCESTRAL,6,68,62,130,4.615384615384616
Comuna 2,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",16,68,62,130,12.307692307692308
Comuna 2,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,15,68,62,130,11.538461538461538
Comuna 2,Congreso 2026,Cámara,NA,4,PARTIDO INDÉGENA ZENÚ (PIZ),2,68,62,130,1.5384615384615385
Comuna 2,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,9,68,62,130,6.923076923076923
Comuna 2,Congreso 2026,Cámara,NA,5,AFRO CYC,2,1514,395,1909,0.10476689366160294
Comuna 2,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,29,1514,395,1909,1.5191199580932426
Comuna 2,Congreso 2026,Cámara,NA,5,AFROSLIBRES,5,1514,395,1909,0.26191723415400736
Comuna 2,Congreso 2026,Cámara,NA,5,"ASOCIACIÓN AFROCOLOMBIANA ""ASOMAKIDZON""",6,1514,395,1909,0.3143006809848088
Comuna 2,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,4,1514,395,1909,0.20953378732320588
Comuna 2,Congreso 2026,Cámara,NA,5,ASOCONEG,3,1514,395,1909,0.1571503404924044
Comuna 2,Congreso 2026,Cámara,NA,5,ASTECA,1,1514,395,1909,0.05238344683080147
Comuna 2,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,79,1514,395,1909,4.138292299633315
Comuna 2,Congreso 2026,Cámara,NA,5,COMUNIDAD AFROCOLOMBIANA DE LA SIERRA NEVADA,1,1514,395,1909,0.05238344683080147
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,7,1514,395,1909,0.3666841278156103
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,2,1514,395,1909,0.10476689366160294
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO ALTO MIRA Y FRONTERA,2,1514,395,1909,0.10476689366160294
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,75,1514,395,1909,3.92875851231011
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE CÉRTEGUI,2,1514,395,1909,0.10476689366160294
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,105,1514,395,1909,5.500261917234154
Comuna 2,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""",12,1514,395,1909,0.6286013619696176
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE QUINAMAYO,3,1514,395,1909,0.1571503404924044
Comuna 2,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE TRUANDO - LA TERESITA ""COCOTRUMETE""",4,1514,395,1909,0.20953378732320588
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,631,1514,395,1909,33.05395495023573
Comuna 2,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO INTEGRAL DE LLORÓ ""COCOILLO""",1,1514,395,1909,0.05238344683080147
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO KUSUTOMA - GENDE COKUMALU,2,1514,395,1909,0.10476689366160294
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,362,1514,395,1909,18.96280775275013
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,46,1514,395,1909,2.4096385542168677
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NEGROS UNIDOS,4,1514,395,1909,0.20953378732320588
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NUEVA ESPERANZA,8,1514,395,1909,0.41906757464641176
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO UNIÍN DEL RÍO ROSARIO,7,1514,395,1909,0.3666841278156103
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO VEREDAS UNIDAS POR UN BIEN COMÚN,2,1514,395,1909,0.10476689366160294
Comuna 2,Congreso 2026,Cámara,NA,5,CONSEJO LABORAL AFROCOLOMBIANO CLAF - BOGOTÁ,4,1514,395,1909,0.20953378732320588
Comuna 2,Congreso 2026,Cámara,NA,5,CRISTIANOS POR COLOMBIA AFROS,2,1514,395,1909,0.10476689366160294
Comuna 2,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",27,1514,395,1909,1.4143530644316398
Comuna 2,Congreso 2026,Cámara,NA,5,FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA,3,1514,395,1909,0.1571503404924044
Comuna 2,Congreso 2026,Cámara,NA,5,"FUNDACIÓN ECOLÓGICA, RURAL Y URBANA DEL PACÍFICO ""FUNERPA""",4,1514,395,1909,0.20953378732320588
Comuna 2,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,18,1514,395,1909,0.9429020429544265
Comuna 2,Congreso 2026,Cámara,NA,5,"FUNDACIÓN SEMILLAS PARA UNA VIDA DIGNA ""FUSEMVID""",2,1514,395,1909,0.10476689366160294
Comuna 2,Congreso 2026,Cámara,NA,5,OSAVIPLAR,1,1514,395,1909,0.05238344683080147
Comuna 2,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,1,1514,395,1909,0.05238344683080147
Comuna 2,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,42,1514,395,1909,2.2001047668936615
Comuna 2,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,5,1514,395,1909,0.26191723415400736
Comuna 2,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,3604,58351,1423,59774,6.0293773212433495
Comuna 2,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,4242,58351,1423,59774,7.096731020175996
Comuna 2,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,2871,58351,1423,59774,4.803091645196908
Comuna 2,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,128,58351,1423,59774,0.21413992705858736
Comuna 2,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,16,58351,1423,59774,0.02676749088232342
Comuna 2,Congreso 2026,Senado,NA,0,CREEMOS,136,58351,1423,59774,0.22752367249974903
Comuna 2,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,768,58351,1423,59774,1.284839562351524
Comuna 2,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,288,58351,1423,59774,0.4818148358818215
Comuna 2,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,5455,58351,1423,59774,9.126041422692142
Comuna 2,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,15562,58351,1423,59774,26.034730819419817
Comuna 2,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,16693,58351,1423,59774,27.926857831164053
Comuna 2,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,1440,58351,1423,59774,2.4090741794091075
Comuna 2,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,3770,58351,1423,59774,6.307090039147456
Comuna 2,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,3268,58351,1423,59774,5.467260012714558
Comuna 2,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,85,58351,1423,59774,0.14220229531234316
Comuna 2,Congreso 2026,Senado,NA,0,PATRIOTAS,25,58351,1423,59774,0.04182420450363034
Comuna 2,Congreso 2026,Senado,NA,4,ACMIZSAM,1,94,68,162,0.6172839506172839
Comuna 2,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,13,94,68,162,8.024691358024691
Comuna 2,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS POR COLOMBIA,4,94,68,162,2.4691358024691357
Comuna 2,Congreso 2026,Senado,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",2,94,68,162,1.2345679012345678
Comuna 2,Congreso 2026,Senado,NA,4,CABILDO INDÉGENA TEVIS,4,94,68,162,2.4691358024691357
Comuna 2,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",22,94,68,162,13.580246913580247
Comuna 2,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",28,94,68,162,17.28395061728395
Comuna 2,Congreso 2026,Senado,NA,4,MOVIMIENTO SI,2,94,68,162,1.2345679012345678
Comuna 2,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,17,94,68,162,10.493827160493826
Comuna 2,Congreso 2026,Senado,NA,4,TRIETNICO GOBERNATIVO TRIGO,1,94,68,162,0.6172839506172839
Comuna 2,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,38837,74533,1059,75592,51.37712985501112
Comuna 2,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,415,74533,1059,75592,0.5489998941686951
Comuna 2,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,5,74533,1059,75592,0.006614456556249339
Comuna 2,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,25620,74533,1059,75592,33.89247539422161
Comuna 2,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,19,74533,1059,75592,0.025134934913747485
Comuna 2,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,4896,74533,1059,75592,6.476875859879352
Comuna 2,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,230,74533,1059,75592,0.30426500158746955
Comuna 2,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,64,74533,1059,75592,0.08466504391999154
