municipio_codigo,municipio,zona,eleccion,corporacion,vuelta,circunscripcion,cand_total,hhi,n_unidades,ganador,votos_ganador,segundo,votos_segundo,blancos,nulos,no_marcados,validos,total_marcas,margen_abs,margen_pp,top1_pp,blanco_pp,nep,fragmentacion
049,EL CERRITO,01,Congreso 2026,Senado,NA,0,10211.0,0.2529916864050044,16,PACTO HISTÓRICO SENADO,4389.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2274.0,197.0,242.0,181.0,10408.0,10831.0,2115.0,20.320906994619524,42.169485011529595,1.8927747886241353,3.9526990558857316,0.7470083135949956
049,EL CERRITO,01,Congreso 2026,Senado,NA,4,23.0,0.3988657844990548,5,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",12.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",8.0,14.0,20.0,25.0,37.0,82.0,4.0,10.81081081081081,32.432432432432435,37.83783783783784,2.5071090047393367,0.6011342155009451
049,EL CERRITO,01,Presidencia 2026,Presidencia,1V,0,12157.0,0.5006146076994669,11,IVÁN CEPEDA CASTRO,7949.0,ABELARDO DE LA ESPRIELLA,3228.0,188.0,137.0,38.0,12345.0,12520.0,4721.0,38.242203321182664,64.39044147428109,1.5228837586067234,1.9975445874330706,0.49938539230053314
049,EL CERRITO,01,Presidencia 2026,Presidencia,2V,0,13571.0,0.5841977990568069,2,IVÁN CEPEDA CASTRO,9570.0,ABELARDO DE LA ESPRIELLA,4001.0,134.0,113.0,14.0,13705.0,13832.0,5569.0,40.634804815760674,69.82852973367383,0.9777453484129881,1.7117490028454572,0.4158022009431931
049,EL CERRITO,02,Congreso 2026,Consultas,NA,0,1097.0,0.5040921249550235,3,LA GRAN CONSULTA POR COLOMBIA,730.0,FRENTE POR LA VIDA,240.0,0.0,237.0,162.0,1097.0,1496.0,490.0,44.667274384685506,66.54512306289881,0.0,1.9837643765794253,0.49590787504497646
049,EL CERRITO,02,Congreso 2026,Cámara,NA,1,6971.0,0.25087212447099067,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2741.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1936.0,160.0,237.0,80.0,7131.0,7448.0,805.0,11.288739307250035,38.43780675922031,2.2437245828074603,3.9860945177096947,0.7491278755290094
049,EL CERRITO,02,Congreso 2026,Cámara,NA,4,13.0,0.33727810650887574,6,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",7.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,2.0,3.0,2.0,0.0,16.0,18.0,5.0,31.25,43.75,18.75,2.9649122807017543,0.6627218934911243
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,83.0,0.1357236173610103,22,CONSEJO COMUNITARIO EL NARANJO,26.0,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,8.0,41.0,38.0,35.0,124.0,197.0,18.0,14.516129032258066,20.967741935483872,33.064516129032256,7.367914438502674,0.8642763826389896
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,7053.0,0.2495788656058565,16,PACTO HISTÓRICO SENADO,2907.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1740.0,163.0,227.0,176.0,7216.0,7619.0,1167.0,16.17239467849224,40.285476718403544,2.258869179600887,4.006749520126573,0.7504211343941435
049,EL CERRITO,02,Congreso 2026,Senado,NA,4,32.0,0.42578125,5,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",19.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",8.0,13.0,4.0,3.0,45.0,52.0,11.0,24.444444444444443,42.22222222222222,28.888888888888886,2.3486238532110093,0.57421875
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,8493.0,0.543967120178718,11,IVÁN CEPEDA CASTRO,5971.0,ABELARDO DE LA ESPRIELLA,1848.0,145.0,122.0,15.0,8638.0,8775.0,4123.0,47.730956239870345,69.12479740680712,1.6786293123408198,1.838346405333202,0.45603287982128204
049,EL CERRITO,02,Presidencia 2026,Presidencia,2V,0,9566.0,0.6362719050487585,2,IVÁN CEPEDA CASTRO,7280.0,ABELARDO DE LA ESPRIELLA,2286.0,94.0,78.0,7.0,9660.0,9745.0,4994.0,51.697722567287784,75.36231884057972,0.9730848861283644,1.5716551242717034,0.3637280949512415
049,EL CERRITO,99,Congreso 2026,Consultas,NA,0,1078.0,0.6069389131938827,3,LA GRAN CONSULTA POR COLOMBIA,819.0,FRENTE POR LA VIDA,152.0,0.0,230.0,189.0,1078.0,1497.0,667.0,61.87384044526901,75.97402597402598,0.0,1.6476122691453736,0.3930610868061173
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,7872.0,0.2876404199922335,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3700.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1766.0,137.0,140.0,82.0,8009.0,8231.0,1934.0,24.14783368710201,46.198027219378204,1.710575602447247,3.4765628558983495,0.7123595800077664
049,EL CERRITO,99,Congreso 2026,Cámara,NA,4,4.0,1.0,1,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",4.0,,0.0,1.0,0.0,0.0,5.0,5.0,4.0,80.0,80.0,20.0,1.0,0.0
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,139.0,0.22271103980125254,16,CONSEJO COMUNITARIO EL NARANJO,53.0,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,32.0,68.0,90.0,78.0,207.0,375.0,21.0,10.144927536231885,25.60386473429952,32.850241545893724,4.490123169881477,0.7772889601987475
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,8058.0,0.2874526399907447,16,PACTO HISTÓRICO SENADO,3931.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1426.0,156.0,182.0,175.0,8214.0,8571.0,2505.0,30.496712929145364,47.8573167762357,1.8991964937910883,3.4788339395046,0.7125473600092553
049,EL CERRITO,99,Congreso 2026,Senado,NA,4,7.0,0.346938775510204,3,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",3.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",2.0,17.0,21.0,20.0,24.0,65.0,1.0,4.166666666666666,12.5,70.83333333333334,2.882352941176471,0.653061224489796
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,9979.0,0.5379676215733971,11,IVÁN CEPEDA CASTRO,6875.0,ABELARDO DE LA ESPRIELLA,2486.0,167.0,92.0,30.0,10146.0,10268.0,4389.0,43.258426966292134,67.76069386950523,1.6459688547210725,1.8588479304298913,0.46203237842660294
049,EL CERRITO,99,Presidencia 2026,Presidencia,2V,0,11165.0,0.6038765342321715,2,IVÁN CEPEDA CASTRO,8127.0,ABELARDO DE LA ESPRIELLA,3038.0,107.0,70.0,14.0,11272.0,11356.0,5089.0,45.14726756564939,72.09900638750887,0.9492547906316536,1.655967641252196,0.39612346576782853
052,EL DOVIO,00,Congreso 2026,Consultas,NA,0,766.0,0.6725964455412472,3,LA GRAN CONSULTA POR COLOMBIA,619.0,FRENTE POR LA VIDA,92.0,0.0,61.0,111.0,766.0,938.0,527.0,68.79895561357702,80.80939947780679,0.0,1.4867756239706067,0.3274035544587528
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,2936.0,0.22758308028124052,13,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1152.0,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,496.0,71.0,166.0,81.0,3007.0,3254.0,656.0,21.815763219155304,38.31060857998005,2.3611572996341867,4.393999759403156,0.7724169197187595
052,EL DOVIO,00,Congreso 2026,Cámara,NA,4,249.0,0.9220335155884581,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",239.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,6.0,5.0,21.0,11.0,254.0,286.0,233.0,91.73228346456693,94.09448818897637,1.968503937007874,1.084559273706859,0.07796648441154186
052,EL DOVIO,00,Congreso 2026,Cámara,NA,5,15.0,0.2177777777777778,6,CONSEJO COMUNITARIO EL NARANJO,5.0,PARTIDO DEMÓCRATA COLOMBIANO,3.0,7.0,28.0,9.0,22.0,59.0,2.0,9.090909090909092,22.727272727272727,31.818181818181817,4.591836734693877,0.7822222222222222
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,2998.0,0.21770350792011217,14,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1165.0,PACTO HISTÓRICO SENADO,495.0,72.0,94.0,118.0,3070.0,3282.0,670.0,21.824104234527688,37.94788273615635,2.3452768729641695,4.593403246248825,0.7822964920798878
052,EL DOVIO,00,Congreso 2026,Senado,NA,4,267.0,0.8846105289736144,6,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",251.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,5.0,11.0,29.0,18.0,278.0,325.0,246.0,88.48920863309353,90.28776978417267,3.9568345323741005,1.1304409875838448,0.11538947102638564
052,EL DOVIO,00,Presidencia 2026,Presidencia,1V,0,4311.0,0.3961348141841893,10,ABELARDO DE LA ESPRIELLA,2296.0,IVÁN CEPEDA CASTRO,1404.0,120.0,85.0,37.0,4431.0,4553.0,892.0,20.130895960279847,51.81674565560821,2.7081922816519977,2.5243931212141173,0.6038651858158107
052,EL DOVIO,00,Presidencia 2026,Presidencia,2V,0,4726.0,0.52888944725328,2,ABELARDO DE LA ESPRIELLA,2931.0,IVÁN CEPEDA CASTRO,1795.0,89.0,64.0,14.0,4815.0,4893.0,1136.0,23.59293873312565,60.872274143302185,1.8483904465212877,1.8907543063930896,0.47111055274672
052,EL DOVIO,99,Congreso 2026,Consultas,NA,0,116.0,0.5903686087990487,3,LA GRAN CONSULTA POR COLOMBIA,86.0,FRENTE POR LA VIDA,22.0,0.0,5.0,12.0,116.0,133.0,64.0,55.172413793103445,74.13793103448276,0.0,1.6938569989929506,0.40963139120095127
052,EL DOVIO,99,Congreso 2026,Cámara,NA,1,563.0,0.21521032025213824,11,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,194.0,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,129.0,9.0,37.0,15.0,572.0,624.0,65.0,11.363636363636363,33.91608391608392,1.5734265734265735,4.6466173129077175,0.7847896797478617
052,EL DOVIO,99,Congreso 2026,Cámara,NA,4,103.0,0.9247808464511263,3,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",99.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,3.0,0.0,6.0,3.0,103.0,112.0,96.0,93.20388349514563,96.11650485436894,0.0,1.0813372744878198,0.07521915354887365
052,EL DOVIO,99,Congreso 2026,Cámara,NA,5,0.0,0.0,0,,0.0,,0.0,0.0,13.0,2.0,0.0,15.0,0.0,,,,,1.0
052,EL DOVIO,99,Congreso 2026,Senado,NA,0,588.0,0.2159054097829608,13,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,205.0,PARTIDO LIBERAL COLOMBIANO,126.0,4.0,22.0,17.0,592.0,631.0,79.0,13.344594594594595,34.62837837837838,0.6756756756756757,4.63165791447862,0.7840945902170392
052,EL DOVIO,99,Congreso 2026,Senado,NA,4,101.0,0.9419664738751102,3,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",98.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,2.0,0.0,16.0,4.0,101.0,121.0,96.0,95.04950495049505,97.02970297029702,0.0,1.0616089083151212,0.05803352612488977
052,EL DOVIO,99,Presidencia 2026,Presidencia,1V,0,709.0,0.3576880765336267,10,ABELARDO DE LA ESPRIELLA,350.0,IVÁN CEPEDA CASTRO,223.0,10.0,13.0,4.0,719.0,736.0,127.0,17.663421418636997,48.67872044506258,1.3908205841446455,2.7957319955729325,0.6423119234663732
052,EL DOVIO,99,Presidencia 2026,Presidencia,2V,0,943.0,0.5079623367583208,2,ABELARDO DE LA ESPRIELLA,531.0,IVÁN CEPEDA CASTRO,412.0,7.0,15.0,0.0,950.0,965.0,119.0,12.526315789473685,55.89473684210526,0.7368421052631579,1.9686498931824974,0.4920376632416792
055,FLORIDA,01,Congreso 2026,Consultas,NA,0,1605.0,0.47029784260634117,3,LA GRAN CONSULTA POR COLOMBIA,981.0,FRENTE POR LA VIDA,477.0,0.0,374.0,237.0,1605.0,2216.0,504.0,31.401869158878505,61.12149532710281,0.0,2.126312114166004,0.5297021573936589
055,FLORIDA,01,Congreso 2026,Cámara,NA,1,8415.0,0.26026705134600703,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3906.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1125.0,145.0,294.0,140.0,8560.0,8994.0,2781.0,32.48831775700934,45.63084112149532,1.6939252336448596,3.8422074358946388,0.739732948653993
055,FLORIDA,01,Congreso 2026,Cámara,NA,4,80.0,0.485,6,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,51.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",22.0,16.0,8.0,6.0,96.0,110.0,29.0,30.208333333333332,53.125,16.666666666666664,2.061855670103093,0.515
055,FLORIDA,01,Congreso 2026,Cámara,NA,5,181.0,0.21565275785232443,25,CONSEJO COMUNITARIO EL NARANJO,77.0,PARTIDO ECOLOGISTA COLOMBIANO,25.0,44.0,53.0,17.0,225.0,295.0,52.0,23.11111111111111,34.22222222222222,19.555555555555557,4.6370842179759375,0.7843472421476756
055,FLORIDA,01,Congreso 2026,Senado,NA,0,8639.0,0.2700199153661588,16,PACTO HISTÓRICO SENADO,4200.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,883.0,153.0,280.0,246.0,8792.0,9318.0,3317.0,37.727479526842586,47.77070063694268,1.7402183803457687,3.7034305363882374,0.7299800846338411
055,FLORIDA,01,Congreso 2026,Senado,NA,4,70.0,0.5559183673469387,6,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,51.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",9.0,16.0,9.0,8.0,86.0,103.0,42.0,48.837209302325576,59.30232558139535,18.6046511627907,1.7988252569750371,0.44408163265306133
055,FLORIDA,01,Presidencia 2026,Presidencia,1V,0,10533.0,0.5771120893155471,11,IVÁN CEPEDA CASTRO,7744.0,ABELARDO DE LA ESPRIELLA,1942.0,159.0,130.0,31.0,10692.0,10853.0,5802.0,54.2648709315376,72.42798353909465,1.4870931537598204,1.732765642088691,0.42288791068445286
055,FLORIDA,01,Presidencia 2026,Presidencia,2V,0,11836.0,0.6748864537207329,2,IVÁN CEPEDA CASTRO,9418.0,ABELARDO DE LA ESPRIELLA,2418.0,118.0,104.0,16.0,11954.0,12074.0,7000.0,58.55780491885562,78.78534381796888,0.9871172829178518,1.4817307333505891,0.32511354627926714
055,FLORIDA,02,Congreso 2026,Consultas,NA,0,1600.0,0.52767421875,3,LA GRAN CONSULTA POR COLOMBIA,1094.0,FRENTE POR LA VIDA,367.0,0.0,330.0,203.0,1600.0,2133.0,727.0,45.4375,68.375,0.0,1.8951086948475253,0.47232578125
055,FLORIDA,02,Congreso 2026,Cámara,NA,1,7686.0,0.2578029649157482,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3525.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1178.0,160.0,153.0,106.0,7846.0,8105.0,2347.0,29.913331633953604,44.927351516696405,2.039255671679837,3.8789313393924965,0.7421970350842517
055,FLORIDA,02,Congreso 2026,Cámara,NA,4,88.0,0.5144628099173554,5,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,59.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",22.0,5.0,1.0,1.0,93.0,95.0,37.0,39.784946236559136,63.44086021505376,5.376344086021505,1.9437751004016064,0.4855371900826446
055,FLORIDA,02,Congreso 2026,Cámara,NA,5,110.0,0.3991735537190082,16,CONSEJO COMUNITARIO EL NARANJO,68.0,PARTIDO ECOLOGISTA COLOMBIANO,10.0,53.0,56.0,20.0,163.0,239.0,58.0,35.58282208588957,41.717791411042946,32.515337423312886,2.505175983436853,0.6008264462809918
055,FLORIDA,02,Congreso 2026,Senado,NA,0,7963.0,0.26723945163371676,16,PACTO HISTÓRICO SENADO,3828.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,949.0,175.0,176.0,130.0,8138.0,8444.0,2879.0,35.37724256574097,47.03858441877611,2.150405505038093,3.741962475550272,0.7327605483662832
055,FLORIDA,02,Congreso 2026,Senado,NA,4,70.0,0.5212244897959184,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,48.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",15.0,13.0,9.0,8.0,83.0,100.0,33.0,39.75903614457831,57.831325301204814,15.66265060240964,1.9185591229444008,0.4787755102040816
055,FLORIDA,02,Presidencia 2026,Presidencia,1V,0,9780.0,0.5327171390216667,10,IVÁN CEPEDA CASTRO,6797.0,ABELARDO DE LA ESPRIELLA,2108.0,161.0,96.0,14.0,9941.0,10051.0,4689.0,47.168292928276834,68.37340307816116,1.6195553767226638,1.8771688138971776,0.46728286097833327
055,FLORIDA,02,Presidencia 2026,Presidencia,2V,0,10830.0,0.6238484630685426,2,IVÁN CEPEDA CASTRO,8110.0,ABELARDO DE LA ESPRIELLA,2720.0,130.0,76.0,8.0,10960.0,11044.0,5390.0,49.17883211678832,73.9963503649635,1.1861313868613137,1.6029533760190244,0.3761515369314574
055,FLORIDA,90,Congreso 2026,Consultas,NA,0,348.0,0.517257894041485,3,LA GRAN CONSULTA POR COLOMBIA,233.0,FRENTE POR LA VIDA,87.0,0.0,69.0,44.0,348.0,461.0,146.0,41.95402298850575,66.95402298850574,0.0,1.9332716069091025,0.48274210595851497
055,FLORIDA,90,Congreso 2026,Cámara,NA,1,1892.0,0.2659914450071292,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,890.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,276.0,35.0,81.0,43.0,1927.0,2051.0,614.0,31.86299948105864,46.18578100674624,1.816294758692268,3.7595194085027726,0.7340085549928708
055,FLORIDA,90,Congreso 2026,Cámara,NA,4,11.0,0.7024793388429753,2,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,9.0,PARTIDO INDÍGENA COLOMBIANO P.I.C,2.0,3.0,0.0,0.0,14.0,14.0,7.0,50.0,64.28571428571429,21.428571428571427,1.4235294117647057,0.2975206611570247
055,FLORIDA,90,Congreso 2026,Cámara,NA,5,16.0,0.5859375,4,CONSEJO COMUNITARIO EL NARANJO,12.0,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,2.0,2.0,0.0,0.0,18.0,18.0,10.0,55.55555555555556,66.66666666666666,11.11111111111111,1.7066666666666668,0.4140625
055,FLORIDA,90,Congreso 2026,Senado,NA,0,1941.0,0.26846399490800354,14,PACTO HISTÓRICO SENADO,938.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,219.0,40.0,53.0,56.0,1981.0,2090.0,719.0,36.294800605754666,47.349823321554766,2.0191822311963654,3.7248942836549723,0.7315360050919965
055,FLORIDA,90,Congreso 2026,Senado,NA,4,12.0,0.4861111111111111,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,8.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",2.0,2.0,4.0,8.0,14.0,26.0,6.0,42.857142857142854,57.14285714285714,14.285714285714285,2.0571428571428574,0.5138888888888888
055,FLORIDA,90,Presidencia 2026,Presidencia,1V,0,2436.0,0.5138905740655357,9,IVÁN CEPEDA CASTRO,1628.0,ABELARDO DE LA ESPRIELLA,620.0,44.0,48.0,10.0,2480.0,2538.0,1008.0,40.64516129032258,65.64516129032259,1.7741935483870968,1.9459395646989848,0.48610942593446427
055,FLORIDA,90,Presidencia 2026,Presidencia,2V,0,2715.0,0.5873820158793144,2,IVÁN CEPEDA CASTRO,1925.0,ABELARDO DE LA ESPRIELLA,790.0,40.0,33.0,7.0,2755.0,2795.0,1135.0,41.1978221415608,69.87295825771325,1.4519056261343013,1.7024695563806018,0.4126179841206856
055,FLORIDA,98,Congreso 2026,Consultas,NA,0,1.0,1.0,1,LA GRAN CONSULTA POR COLOMBIA,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,100.0,0.0,1.0,0.0
055,FLORIDA,98,Congreso 2026,Cámara,NA,1,8.0,0.34375,4,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,4.0,PARTIDO CONSERVADOR COLOMBIANO,2.0,0.0,0.0,0.0,8.0,8.0,2.0,25.0,50.0,0.0,2.909090909090909,0.65625
055,FLORIDA,98,Congreso 2026,Senado,NA,0,8.0,0.4375,4,PACTO HISTÓRICO SENADO,5.0,PARTIDO LIBERAL COLOMBIANO,1.0,0.0,0.0,0.0,8.0,8.0,4.0,50.0,62.5,0.0,2.2857142857142856,0.5625
055,FLORIDA,98,Presidencia 2026,Presidencia,1V,0,7.0,0.5918367346938775,2,IVÁN CEPEDA CASTRO,5.0,PALOMA VALENCIA LASERNA,2.0,1.0,1.0,0.0,8.0,9.0,3.0,37.5,62.5,12.5,1.6896551724137931,0.40816326530612246
055,FLORIDA,98,Presidencia 2026,Presidencia,2V,0,9.0,0.5555555555555556,2,IVÁN CEPEDA CASTRO,6.0,ABELARDO DE LA ESPRIELLA,3.0,0.0,1.0,0.0,9.0,10.0,3.0,33.33333333333333,66.66666666666666,0.0,1.7999999999999998,0.4444444444444444
055,FLORIDA,99,Congreso 2026,Consultas,NA,0,780.0,0.5039973701512164,3,LA GRAN CONSULTA POR COLOMBIA,510.0,FRENTE POR LA VIDA,206.0,0.0,212.0,158.0,780.0,1150.0,304.0,38.97435897435898,65.38461538461539,0.0,1.9841373372642122,0.4960026298487836
055,FLORIDA,99,Congreso 2026,Cámara,NA,1,5736.0,0.27064392060518705,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2641.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1076.0,73.0,170.0,83.0,5809.0,6062.0,1565.0,26.94095369254605,45.46393527285247,1.2566706834222758,3.694891789048501,0.729356079394813
055,FLORIDA,99,Congreso 2026,Cámara,NA,4,1147.0,0.6234960387166704,7,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,866.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",265.0,32.0,16.0,30.0,1179.0,1225.0,601.0,50.97540288379982,73.4520780322307,2.7141645462256148,1.603859427973721,0.37650396128332964
055,FLORIDA,99,Congreso 2026,Cámara,NA,5,73.0,0.19234377932069807,21,CONSEJO COMUNITARIO EL NARANJO,26.0,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,17.0,36.0,34.0,29.0,109.0,172.0,9.0,8.256880733944955,23.853211009174313,33.02752293577982,5.199024390243903,0.8076562206793019
055,FLORIDA,99,Congreso 2026,Senado,NA,0,5929.0,0.268975847637193,15,PACTO HISTÓRICO SENADO,2793.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,935.0,112.0,194.0,115.0,6041.0,6350.0,1858.0,30.75649726866413,46.23406720741599,1.8539976825028968,3.7178059248979336,0.7310241523628069
055,FLORIDA,99,Congreso 2026,Senado,NA,4,1074.0,0.7817553204401305,7,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,943.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",111.0,20.0,19.0,29.0,1094.0,1142.0,832.0,76.05118829981718,86.19744058500915,1.8281535648994516,1.2791726181498797,0.21824467955986948
055,FLORIDA,99,Presidencia 2026,Presidencia,1V,0,8225.0,0.655799809683946,10,IVÁN CEPEDA CASTRO,6554.0,ABELARDO DE LA ESPRIELLA,1125.0,110.0,113.0,25.0,8335.0,8473.0,5429.0,65.13497300539892,78.63227354529094,1.3197360527894422,1.5248555812816365,0.344200190316054
055,FLORIDA,99,Presidencia 2026,Presidencia,2V,0,9255.0,0.7235929590820853,2,IVÁN CEPEDA CASTRO,7722.0,ABELARDO DE LA ESPRIELLA,1533.0,71.0,76.0,12.0,9326.0,9414.0,6189.0,66.36285653013083,82.8007720351705,0.7613124597898349,1.3819924412594495,0.2764070409179147
058,GINEBRA,00,Congreso 2026,Consultas,NA,0,1280.0,0.6765185546874999,3,LA GRAN CONSULTA POR COLOMBIA,1038.0,FRENTE POR LA VIDA,150.0,0.0,202.0,95.0,1280.0,1577.0,888.0,69.375,81.09375,0.0,1.478156058058044,0.3234814453125001
058,GINEBRA,00,Congreso 2026,Cámara,NA,1,5462.0,0.20169317360744538,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1561.0,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,1500.0,116.0,178.0,78.0,5578.0,5834.0,61.0,1.0935819290068125,27.9849408390104,2.0795984223736106,4.958026006107158,0.7983068263925546
058,GINEBRA,00,Congreso 2026,Cámara,NA,4,7.0,0.7551020408163265,2,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",6.0,CABILDO INDÉGENA TEVIS,1.0,3.0,0.0,1.0,10.0,11.0,5.0,50.0,60.0,30.0,1.3243243243243243,0.24489795918367352
058,GINEBRA,00,Congreso 2026,Cámara,NA,5,43.0,0.159545700378583,13,CONSEJO COMUNITARIO AFROZABALETAS,12.0,CONSEJO COMUNITARIO EL NARANJO,10.0,6.0,3.0,2.0,49.0,54.0,2.0,4.081632653061225,24.489795918367346,12.244897959183673,6.2677966101694915,0.840454299621417
058,GINEBRA,00,Congreso 2026,Senado,NA,0,5539.0,0.18118320089805515,15,PACTO HISTÓRICO SENADO,1629.0,PARTIDO LIBERAL COLOMBIANO,1161.0,115.0,153.0,118.0,5654.0,5925.0,468.0,8.277325787053414,28.811460912628228,2.0339582596391934,5.519275490461512,0.8188167991019448
058,GINEBRA,00,Congreso 2026,Senado,NA,4,8.0,0.15625,7,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",2.0,TRIETNICO GOBERNATIVO TRIGO,1.0,2.0,1.0,0.0,10.0,11.0,1.0,10.0,20.0,20.0,6.4,0.84375
058,GINEBRA,00,Presidencia 2026,Presidencia,1V,0,6816.0,0.4017584883813838,10,IVÁN CEPEDA CASTRO,3360.0,ABELARDO DE LA ESPRIELLA,2667.0,131.0,68.0,15.0,6947.0,7030.0,693.0,9.97552900532604,48.36620123794443,1.8857060601698574,2.4890575530309986,0.5982415116186162
058,GINEBRA,00,Presidencia 2026,Presidencia,2V,0,7447.0,0.5061364216534411,2,IVÁN CEPEDA CASTRO,4136.0,ABELARDO DE LA ESPRIELLA,3311.0,101.0,62.0,3.0,7548.0,7613.0,825.0,10.930047694753577,54.795972443031275,1.338102808691044,1.9757519064390003,0.4938635783465589
058,GINEBRA,99,Congreso 2026,Consultas,NA,0,420.0,0.6278344671201814,3,LA GRAN CONSULTA POR COLOMBIA,325.0,FRENTE POR LA VIDA,65.0,0.0,61.0,63.0,420.0,544.0,260.0,61.904761904761905,77.38095238095238,0.0,1.5927765237020315,0.3721655328798186
