municipio_codigo,municipio,dane_codigo,eleccion,corporacion,vuelta,circunscripcion,cand_total,hhi,n_unidades,ganador,votos_ganador,segundo,votos_segundo,blancos,nulos,no_marcados,validos,total_marcas,margen_abs,margen_pp,top1_pp,blanco_pp,nep,fragmentacion
034,CARTAGO,76147,Congreso 2026,Consultas,NA,0,17114.0,0.6596714545055833,3,LA GRAN CONSULTA POR COLOMBIA,13686.0,FRENTE POR LA VIDA,1833.0,0.0,1944.0,1395.0,17114.0,20453.0,11853.0,69.259086128316,79.96961551945775,0.0,1.5159061274668757,0.3403285454944167
034,CARTAGO,76147,Congreso 2026,Cámara,NA,1,52481.0,0.14578605915982093,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,12282.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,10364.0,1816.0,1862.0,1111.0,54297.0,57270.0,1918.0,3.5324235224782217,22.620034256036245,3.344567839843822,6.859366428882817,0.8542139408401791
034,CARTAGO,76147,Congreso 2026,Cámara,NA,4,41.0,0.2433075550267698,9,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",15.0,PARTIDO INDÍGENA COLOMBIANO P.I.C,12.0,47.0,28.0,26.0,88.0,142.0,3.0,3.4090909090909087,17.045454545454543,53.40909090909091,4.11002444987775,0.7566924449732302
034,CARTAGO,76147,Congreso 2026,Cámara,NA,5,1429.0,0.2915254884696243,40,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,689.0,CONSEJO COMUNITARIO EL NARANJO,301.0,415.0,433.0,245.0,1844.0,2522.0,388.0,21.0412147505423,37.364425162689805,22.50542299349241,3.430231796367252,0.7084745115303757
034,CARTAGO,76147,Congreso 2026,Senado,NA,0,54911.0,0.145830119918553,16,PACTO HISTÓRICO SENADO,12186.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,11857.0,1726.0,1837.0,1604.0,56637.0,60078.0,329.0,0.5808923495241627,21.51597012553631,3.0474777971997105,6.8572939565468785,0.854169880081447
034,CARTAGO,76147,Congreso 2026,Senado,NA,4,74.0,0.5507669831994156,7,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",54.0,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,7.0,68.0,57.0,49.0,142.0,248.0,47.0,33.098591549295776,38.028169014084504,47.88732394366197,1.8156498673740054,0.44923301680058436
034,CARTAGO,76147,Presidencia 2026,Presidencia,1V,0,64302.0,0.37793195977937233,11,ABELARDO DE LA ESPRIELLA,30263.0,IVÁN CEPEDA CASTRO,24810.0,1345.0,1041.0,258.0,65647.0,66946.0,5453.0,8.306548661781955,46.09959327920545,2.0488369613234423,2.6459789232532125,0.6220680402206277
034,CARTAGO,76147,Presidencia 2026,Presidencia,2V,0,68896.0,0.5024108174704757,2,ABELARDO DE LA ESPRIELLA,36840.0,IVÁN CEPEDA CASTRO,32056.0,1265.0,845.0,127.0,70161.0,71133.0,4784.0,6.818602927552344,52.50780348056613,1.8029959664200907,1.9904030033325573,0.49758918252952433
037,DAGUA,76233,Congreso 2026,Consultas,NA,0,2711.0,0.6374528353616514,3,LA GRAN CONSULTA POR COLOMBIA,2116.0,FRENTE POR LA VIDA,421.0,0.0,310.0,388.0,2711.0,3409.0,1695.0,62.52305422353375,78.05237919586868,0.0,1.5687435125026334,0.3625471646383486
037,DAGUA,76233,Congreso 2026,Cámara,NA,1,13897.0,0.19271746753447114,14,CR-CJL-LIGA DE GOBERNANTES,3967.0,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3483.0,233.0,491.0,296.0,14130.0,14917.0,484.0,3.425336164189667,28.07501769285209,1.64897381457891,5.188943237961194,0.8072825324655288
037,DAGUA,76233,Congreso 2026,Cámara,NA,4,301.0,0.8098034238032692,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",270.0,PARTIDO INDÍGENA COLOMBIANO P.I.C,18.0,11.0,19.0,12.0,312.0,343.0,252.0,80.76923076923077,86.53846153846155,3.5256410256410255,1.2348675871280788,0.1901965761967308
037,DAGUA,76233,Congreso 2026,Cámara,NA,5,121.0,0.18475513967625162,20,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,36.0,CONSEJO COMUNITARIO EL NARANJO,33.0,69.0,99.0,85.0,190.0,374.0,3.0,1.5789473684210527,18.947368421052634,36.31578947368421,5.41256931608133,0.8152448603237483
037,DAGUA,76233,Congreso 2026,Senado,NA,0,14008.0,0.16917651853342514,16,PACTO HISTÓRICO SENADO,4033.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2610.0,344.0,452.0,575.0,14352.0,15379.0,1423.0,9.914994425863991,28.10061315496098,2.3968784838350055,5.910985807421167,0.8308234814665749
037,DAGUA,76233,Congreso 2026,Senado,NA,4,171.0,0.8345473821004753,6,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",156.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,6.0,19.0,10.0,32.0,190.0,232.0,150.0,78.94736842105263,82.10526315789474,10.0,1.198254312994304,0.1654526178995247
037,DAGUA,76233,Presidencia 2026,Presidencia,1V,0,18720.0,0.39240531859522243,11,IVÁN CEPEDA CASTRO,9146.0,ABELARDO DE LA ESPRIELLA,7149.0,403.0,258.0,86.0,19123.0,19467.0,1997.0,10.442922135648173,47.82722376196203,2.107409925220938,2.548385438759889,0.6075946814047776
037,DAGUA,76233,Presidencia 2026,Presidencia,2V,0,21554.0,0.5075124202357925,2,IVÁN CEPEDA CASTRO,12098.0,ABELARDO DE LA ESPRIELLA,9456.0,292.0,230.0,54.0,21846.0,22130.0,2642.0,12.093747139064359,55.378559003936644,1.3366291311910647,1.970395127542683,0.49248757976420754
040,CALIMA (DARIEN),76126,Congreso 2026,Consultas,NA,0,1448.0,0.6294488873965997,3,LA GRAN CONSULTA POR COLOMBIA,1126.0,FRENTE POR LA VIDA,166.0,0.0,169.0,242.0,1448.0,1859.0,960.0,66.29834254143645,77.76243093922652,0.0,1.5886913457516774,0.37055111260340035
040,CALIMA (DARIEN),76126,Congreso 2026,Cámara,NA,1,6153.0,0.1979038024603078,14,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1928.0,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1599.0,132.0,214.0,131.0,6285.0,6630.0,329.0,5.2346857597454255,30.676213206046143,2.100238663484487,5.052960011723691,0.8020961975396922
040,CALIMA (DARIEN),76126,Congreso 2026,Cámara,NA,4,13.0,0.57396449704142,2,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",9.0,PARTIDO INDÍGENA COLOMBIANO P.I.C,4.0,5.0,5.0,5.0,18.0,28.0,5.0,27.77777777777778,50.0,27.77777777777778,1.7422680412371137,0.42603550295857995
040,CALIMA (DARIEN),76126,Congreso 2026,Cámara,NA,5,119.0,0.2463809053032978,14,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,51.0,CONSEJO COMUNITARIO EL NARANJO,21.0,19.0,35.0,24.0,138.0,197.0,30.0,21.73913043478261,36.95652173913043,13.768115942028986,4.058756090570364,0.7536190946967022
040,CALIMA (DARIEN),76126,Congreso 2026,Senado,NA,0,6267.0,0.19355714989137315,16,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1931.0,PACTO HISTÓRICO SENADO,1683.0,131.0,215.0,187.0,6398.0,6800.0,248.0,3.8762113160362612,30.18130665833073,2.0475148483901218,5.16643275932309,0.8064428501086268
040,CALIMA (DARIEN),76126,Congreso 2026,Senado,NA,4,36.0,0.37962962962962965,5,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",16.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",15.0,7.0,0.0,2.0,43.0,45.0,1.0,2.3255813953488373,37.2093023255814,16.27906976744186,2.6341463414634143,0.6203703703703703
040,CALIMA (DARIEN),76126,Presidencia 2026,Presidencia,1V,0,8128.0,0.3985120636256898,11,IVÁN CEPEDA CASTRO,3637.0,ABELARDO DE LA ESPRIELLA,3579.0,206.0,138.0,39.0,8334.0,8511.0,58.0,0.6959443244540436,43.64050875929926,2.4718022558195343,2.5093343245419777,0.6014879363743102
040,CALIMA (DARIEN),76126,Presidencia 2026,Presidencia,2V,0,9288.0,0.5005787616633319,2,IVÁN CEPEDA CASTRO,4802.0,ABELARDO DE LA ESPRIELLA,4486.0,172.0,103.0,15.0,9460.0,9578.0,316.0,3.3403805496828753,50.761099365750525,1.8181818181818181,1.9976876299689232,0.49942123833666807
