municipio_codigo,municipio,zona,eleccion,corporacion,vuelta,circunscripcion,unidad,votos,votos_candidatos,blancos,validos,pct_validos
049,EL CERRITO,02,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,165,6971,160.0,7131.0,2.3138409760201935
049,EL CERRITO,02,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1936,6971,160.0,7131.0,27.14906745197027
049,EL CERRITO,02,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,7,6971,160.0,7131.0,0.0981629504978264
049,EL CERRITO,02,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,9,6971,160.0,7131.0,0.12620950778291964
049,EL CERRITO,02,Congreso 2026,Cámara,NA,4,ACMIZSAM,1,13,3.0,16.0,6.25
049,EL CERRITO,02,Congreso 2026,Cámara,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO,1,13,3.0,16.0,6.25
049,EL CERRITO,02,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",7,13,3.0,16.0,43.75
049,EL CERRITO,02,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,2,13,3.0,16.0,12.5
049,EL CERRITO,02,Congreso 2026,Cámara,NA,4,PARTIDO INDÉGENA ZENÚ (PIZ),1,13,3.0,16.0,6.25
049,EL CERRITO,02,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,1,13,3.0,16.0,6.25
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,4,83,41.0,124.0,3.225806451612903
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,AFROSLIBRES,1,83,41.0,124.0,0.8064516129032258
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,2,83,41.0,124.0,1.6129032258064515
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,ASOCONEG,1,83,41.0,124.0,0.8064516129032258
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,2,83,41.0,124.0,1.6129032258064515
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO ALTO MIRA Y FRONTERA,1,83,41.0,124.0,0.8064516129032258
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,1,83,41.0,124.0,0.8064516129032258
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE CÉRTEGUI,1,83,41.0,124.0,0.8064516129032258
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,6,83,41.0,124.0,4.838709677419355
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""",1,83,41.0,124.0,0.8064516129032258
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,26,83,41.0,124.0,20.967741935483872
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,8,83,41.0,124.0,6.451612903225806
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,8,83,41.0,124.0,6.451612903225806
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO VEREDAS UNIDAS POR UN BIEN COMÚN,1,83,41.0,124.0,0.8064516129032258
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,CONSEJO LABORAL AFROCOLOMBIANO CLAF - BOGOTÁ,1,83,41.0,124.0,0.8064516129032258
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,CRISTIANOS POR COLOMBIA AFROS,3,83,41.0,124.0,2.4193548387096775
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",5,83,41.0,124.0,4.032258064516129
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,2,83,41.0,124.0,1.6129032258064515
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,LOS SABANEROS DEL CORREGIMIENTO DE MINGUILLO,2,83,41.0,124.0,1.6129032258064515
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,OEAPUN,1,83,41.0,124.0,0.8064516129032258
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,2,83,41.0,124.0,1.6129032258064515
049,EL CERRITO,02,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,4,83,41.0,124.0,3.225806451612903
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,298,7053,163.0,7216.0,4.129711751662971
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,510,7053,163.0,7216.0,7.067627494456763
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,256,7053,163.0,7216.0,3.5476718403547673
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,52,7053,163.0,7216.0,0.720620842572062
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,1,7053,163.0,7216.0,0.01385809312638581
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,CREEMOS,12,7053,163.0,7216.0,0.1662971175166297
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,52,7053,163.0,7216.0,0.720620842572062
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,7,7053,163.0,7216.0,0.09700665188470067
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,121,7053,163.0,7216.0,1.676829268292683
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,2907,7053,163.0,7216.0,40.285476718403544
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,346,7053,163.0,7216.0,4.79490022172949
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,133,7053,163.0,7216.0,1.8431263858093128
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1740,7053,163.0,7216.0,24.11308203991131
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,604,7053,163.0,7216.0,8.37028824833703
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,8,7053,163.0,7216.0,0.11086474501108648
049,EL CERRITO,02,Congreso 2026,Senado,NA,0,PATRIOTAS,6,7053,163.0,7216.0,0.08314855875831485
049,EL CERRITO,02,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,1,32,13.0,45.0,2.2222222222222223
049,EL CERRITO,02,Congreso 2026,Senado,NA,4,CABILDO INDÉGENA TEVIS,1,32,13.0,45.0,2.2222222222222223
049,EL CERRITO,02,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",19,32,13.0,45.0,42.22222222222222
049,EL CERRITO,02,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",8,32,13.0,45.0,17.77777777777778
049,EL CERRITO,02,Congreso 2026,Senado,NA,4,MOVIMIENTO SI,3,32,13.0,45.0,6.666666666666667
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,1848,8493,145.0,8638.0,21.39384116693679
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,30,8493,145.0,8638.0,0.3473026163463765
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,2,8493,145.0,8638.0,0.023153507756425096
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,5971,8493,145.0,8638.0,69.12479740680712
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,5,8493,145.0,8638.0,0.057883769391062746
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,342,8493,145.0,8638.0,3.9592498263486915
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,66,8493,145.0,8638.0,0.7640657559620283
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,4,8493,145.0,8638.0,0.04630701551285019
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,216,8493,145.0,8638.0,2.5005788376939106
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,2,8493,145.0,8638.0,0.023153507756425096
049,EL CERRITO,02,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,7,8493,145.0,8638.0,0.08103727714748785
049,EL CERRITO,02,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,2286,9566,94.0,9660.0,23.664596273291927
049,EL CERRITO,02,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,7280,9566,94.0,9660.0,75.36231884057972
049,EL CERRITO,99,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",107,1078,0.0,1078.0,9.925788497217068
049,EL CERRITO,99,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,152,1078,0.0,1078.0,14.100185528756956
049,EL CERRITO,99,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,819,1078,0.0,1078.0,75.97402597402598
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,185,7872,137.0,8009.0,2.30990136096891
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,17,7872,137.0,8009.0,0.21226120614308902
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,680,7872,137.0,8009.0,8.490448245723561
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,328,7872,137.0,8009.0,4.095392683231365
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,32,7872,137.0,8009.0,0.3995505056811088
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",4,7872,137.0,8009.0,0.0499438132101386
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3700,7872,137.0,8009.0,46.198027219378204
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,182,7872,137.0,8009.0,2.272443501061306
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,396,7872,137.0,8009.0,4.944437507803721
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,457,7872,137.0,8009.0,5.706080659258334
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,106,7872,137.0,8009.0,1.3235110500686729
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1766,7872,137.0,8009.0,22.05019353227619
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,17,7872,137.0,8009.0,0.21226120614308902
049,EL CERRITO,99,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,2,7872,137.0,8009.0,0.0249719066050693
049,EL CERRITO,99,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",4,4,1.0,5.0,80.0
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,3,139,68.0,207.0,1.4492753623188406
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,1,139,68.0,207.0,0.4830917874396135
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,ASOCONEG,2,139,68.0,207.0,0.966183574879227
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,1,139,68.0,207.0,0.4830917874396135
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,3,139,68.0,207.0,1.4492753623188406
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,3,139,68.0,207.0,1.4492753623188406
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,1,139,68.0,207.0,0.4830917874396135
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,32,139,68.0,207.0,15.458937198067632
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""",3,139,68.0,207.0,1.4492753623188406
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE QUINAMAYO,1,139,68.0,207.0,0.4830917874396135
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,53,139,68.0,207.0,25.60386473429952
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,4,139,68.0,207.0,1.932367149758454
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,6,139,68.0,207.0,2.898550724637681
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,CRISTIANOS POR COLOMBIA AFROS,7,139,68.0,207.0,3.3816425120772946
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",1,139,68.0,207.0,0.4830917874396135
049,EL CERRITO,99,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,18,139,68.0,207.0,8.695652173913043
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,143,8058,156.0,8214.0,1.7409301193084976
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,335,8058,156.0,8214.0,4.078402727051376
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,565,8058,156.0,8214.0,6.8785001217433654
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,25,8058,156.0,8214.0,0.30435841246652057
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,3,8058,156.0,8214.0,0.03652300949598247
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,CREEMOS,5,8058,156.0,8214.0,0.060871682493304116
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,140,8058,156.0,8214.0,1.704407109812515
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,9,8058,156.0,8214.0,0.1095690284879474
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,196,8058,156.0,8214.0,2.3861699537375216
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,3931,8058,156.0,8214.0,47.8573167762357
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,519,8058,156.0,8214.0,6.318480642804968
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,133,8058,156.0,8214.0,1.6191867543218896
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1426,8058,156.0,8214.0,17.360603847090335
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,617,8058,156.0,8214.0,7.511565619673728
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,6,8058,156.0,8214.0,0.07304601899196494
049,EL CERRITO,99,Congreso 2026,Senado,NA,0,PATRIOTAS,5,8058,156.0,8214.0,0.060871682493304116
049,EL CERRITO,99,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,2,7,17.0,24.0,8.333333333333332
049,EL CERRITO,99,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",3,7,17.0,24.0,12.5
049,EL CERRITO,99,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",2,7,17.0,24.0,8.333333333333332
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,2486,9979,167.0,10146.0,24.502266903213087
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,44,9979,167.0,10146.0,0.43366844076483346
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,6,9979,167.0,10146.0,0.05913660555884093
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,6875,9979,167.0,10146.0,67.76069386950523
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,10,9979,167.0,10146.0,0.09856100926473486
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,295,9979,167.0,10146.0,2.907549773309679
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,62,9979,167.0,10146.0,0.6110782574413562
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,3,9979,167.0,10146.0,0.029568302779420463
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,179,9979,167.0,10146.0,1.764242065838754
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,4,9979,167.0,10146.0,0.03942440370589395
049,EL CERRITO,99,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,15,9979,167.0,10146.0,0.14784151389710232
049,EL CERRITO,99,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,3038,11165,107.0,11272.0,26.951738821859472
049,EL CERRITO,99,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,8127,11165,107.0,11272.0,72.09900638750887
052,EL DOVIO,00,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",55,766,0.0,766.0,7.180156657963447
052,EL DOVIO,00,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,92,766,0.0,766.0,12.010443864229766
052,EL DOVIO,00,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,619,766,0.0,766.0,80.80939947780679
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,48,2936,71.0,3007.0,1.5962753574991686
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,5,2936,71.0,3007.0,0.16627868307283006
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,350,2936,71.0,3007.0,11.639507815098105
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,111,2936,71.0,3007.0,3.691386764216827
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,9,2936,71.0,3007.0,0.2993016295310941
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,496,2936,71.0,3007.0,16.49484536082474
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,41,2936,71.0,3007.0,1.3634852011972065
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,43,2936,71.0,3007.0,1.4299966744263386
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,441,2936,71.0,3007.0,14.665779847023611
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,231,2936,71.0,3007.0,7.682075157964749
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1152,2936,71.0,3007.0,38.31060857998005
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,8,2936,71.0,3007.0,0.2660458929165281
052,EL DOVIO,00,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,1,2936,71.0,3007.0,0.03325573661456601
052,EL DOVIO,00,Congreso 2026,Cámara,NA,4,ACMIZSAM,1,249,5.0,254.0,0.39370078740157477
052,EL DOVIO,00,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",239,249,5.0,254.0,94.09448818897637
052,EL DOVIO,00,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,6,249,5.0,254.0,2.3622047244094486
052,EL DOVIO,00,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,3,249,5.0,254.0,1.1811023622047243
052,EL DOVIO,00,Congreso 2026,Cámara,NA,5,AFROSLIBRES,3,15,7.0,22.0,13.636363636363635
052,EL DOVIO,00,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,5,15,7.0,22.0,22.727272727272727
052,EL DOVIO,00,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,2,15,7.0,22.0,9.090909090909092
052,EL DOVIO,00,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,1,15,7.0,22.0,4.545454545454546
052,EL DOVIO,00,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,3,15,7.0,22.0,13.636363636363635
052,EL DOVIO,00,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,1,15,7.0,22.0,4.545454545454546
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,46,2998,72.0,3070.0,1.498371335504886
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,78,2998,72.0,3070.0,2.5407166123778504
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,106,2998,72.0,3070.0,3.452768729641694
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,7,2998,72.0,3070.0,0.2280130293159609
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,CREEMOS,9,2998,72.0,3070.0,0.2931596091205212
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,74,2998,72.0,3070.0,2.4104234527687294
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,3,2998,72.0,3070.0,0.09771986970684039
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,45,2998,72.0,3070.0,1.4657980456026058
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,495,2998,72.0,3070.0,16.123778501628664
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,372,2998,72.0,3070.0,12.117263843648209
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,225,2998,72.0,3070.0,7.32899022801303
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1165,2998,72.0,3070.0,37.94788273615635
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,372,2998,72.0,3070.0,12.117263843648209
052,EL DOVIO,00,Congreso 2026,Senado,NA,0,PATRIOTAS,1,2998,72.0,3070.0,0.03257328990228013
052,EL DOVIO,00,Congreso 2026,Senado,NA,4,ACMIZSAM,1,267,11.0,278.0,0.3597122302158274
052,EL DOVIO,00,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,4,267,11.0,278.0,1.4388489208633095
052,EL DOVIO,00,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",251,267,11.0,278.0,90.28776978417267
052,EL DOVIO,00,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",4,267,11.0,278.0,1.4388489208633095
052,EL DOVIO,00,Congreso 2026,Senado,NA,4,MOVIMIENTO SI,2,267,11.0,278.0,0.7194244604316548
052,EL DOVIO,00,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,5,267,11.0,278.0,1.7985611510791366
052,EL DOVIO,00,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,2296,4311,120.0,4431.0,51.81674565560821
052,EL DOVIO,00,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,21,4311,120.0,4431.0,0.47393364928909953
052,EL DOVIO,00,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,1404,4311,120.0,4431.0,31.685849695328365
052,EL DOVIO,00,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,10,4311,120.0,4431.0,0.22568269013766643
