territorio_nombre,eleccion,corporacion,vuelta,circunscripcion,unidad,votos,votos_candidatos,blancos,validos,pct_validos
Corregimiento Hormiguero,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NUEVA ESPERANZA,1,282,59.0,341.0,0.2932551319648094
Corregimiento Hormiguero,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO PANAMÁ DE ARAUCA,1,282,59.0,341.0,0.2932551319648094
Corregimiento Hormiguero,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO UNIÍN DEL RÍO ROSARIO,2,282,59.0,341.0,0.5865102639296188
Corregimiento Hormiguero,Congreso 2026,Cámara,NA,5,CRISTIANOS POR COLOMBIA AFROS,1,282,59.0,341.0,0.2932551319648094
Corregimiento Hormiguero,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",10,282,59.0,341.0,2.932551319648094
Corregimiento Hormiguero,Congreso 2026,Cámara,NA,5,FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA,1,282,59.0,341.0,0.2932551319648094
Corregimiento Hormiguero,Congreso 2026,Cámara,NA,5,"FUNDACIÓN ECOLÓGICA, RURAL Y URBANA DEL PACÍFICO ""FUNERPA""",1,282,59.0,341.0,0.2932551319648094
Corregimiento Hormiguero,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,3,282,59.0,341.0,0.8797653958944283
Corregimiento Hormiguero,Congreso 2026,Cámara,NA,5,LOS SABANEROS DEL CORREGIMIENTO DE MINGUILLO,1,282,59.0,341.0,0.2932551319648094
Corregimiento Hormiguero,Congreso 2026,Cámara,NA,5,OEAFROBOL,2,282,59.0,341.0,0.5865102639296188
Corregimiento Hormiguero,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,16,282,59.0,341.0,4.69208211143695
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,592,8060,247.0,8307.0,7.126519802576141
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,808,8060,247.0,8307.0,9.726736487299869
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,467,8060,247.0,8307.0,5.621764776694354
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,42,8060,247.0,8307.0,0.5055976886962802
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,1,8060,247.0,8307.0,0.012038040207054292
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,CREEMOS,20,8060,247.0,8307.0,0.2407608041410858
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,160,8060,247.0,8307.0,1.9260864331286864
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,64,8060,247.0,8307.0,0.7704345732514747
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,727,8060,247.0,8307.0,8.75165523052847
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,2264,8060,247.0,8307.0,27.254123028770916
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,1596,8060,247.0,8307.0,19.212712170458648
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,257,8060,247.0,8307.0,3.093776333212953
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,557,8060,247.0,8307.0,6.705188395329241
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,497,8060,247.0,8307.0,5.982905982905983
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,3,8060,247.0,8307.0,0.03611412062116288
Corregimiento Hormiguero,Congreso 2026,Senado,NA,0,PATRIOTAS,5,8060,247.0,8307.0,0.06019020103527145
Corregimiento Hormiguero,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,5,16,9.0,25.0,20.0
Corregimiento Hormiguero,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS POR COLOMBIA,1,16,9.0,25.0,4.0
Corregimiento Hormiguero,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",4,16,9.0,25.0,16.0
Corregimiento Hormiguero,Congreso 2026,Senado,NA,4,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",1,16,9.0,25.0,4.0
Corregimiento Hormiguero,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,5,16,9.0,25.0,20.0
Corregimiento Hormiguero,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,6692,13986,248.0,14234.0,47.014191372769425
Corregimiento Hormiguero,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,115,13986,248.0,14234.0,0.8079246873682732
Corregimiento Hormiguero,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,5060,13986,248.0,14234.0,35.54868624420402
Corregimiento Hormiguero,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,3,13986,248.0,14234.0,0.02107629619221582
Corregimiento Hormiguero,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,883,13986,248.0,14234.0,6.203456512575523
Corregimiento Hormiguero,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,32,13986,248.0,14234.0,0.2248138260503021
Corregimiento Hormiguero,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,3,13986,248.0,14234.0,0.02107629619221582
Corregimiento Hormiguero,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,1179,13986,248.0,14234.0,8.282984403540818
Corregimiento Hormiguero,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,11,13986,248.0,14234.0,0.07727975270479134
Corregimiento Hormiguero,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,8,13986,248.0,14234.0,0.05620345651257552
Corregimiento Hormiguero,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,7633,13982,307.0,14289.0,53.41871369584995
Corregimiento Hormiguero,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,6349,13982,307.0,14289.0,44.43278046049409
Corregimiento La Buitrera,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",90,1514,0.0,1514.0,5.9445178335535
Corregimiento La Buitrera,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,141,1514,0.0,1514.0,9.313077939233818
Corregimiento La Buitrera,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,1283,1514,0.0,1514.0,84.74240422721269
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,310,5170,127.0,5297.0,5.85236926562205
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,9,5170,127.0,5297.0,0.1699074948083821
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,327,5170,127.0,5297.0,6.17330564470455
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,317,5170,127.0,5297.0,5.984519539361903
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,36,5170,127.0,5297.0,0.6796299792335284
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",5,5170,127.0,5297.0,0.09439305267132339
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2260,5170,127.0,5297.0,42.665659807438175
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,280,5170,127.0,5297.0,5.286010949594109
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,176,5170,127.0,5297.0,3.3226354540305834
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,716,5170,127.0,5297.0,13.51708514253351
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,162,5170,127.0,5297.0,3.058334906550878
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,557,5170,127.0,5297.0,10.515386067585426
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,8,5170,127.0,5297.0,0.15102888427411743
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,7,5170,127.0,5297.0,0.13215027373985275
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,4,ACMIZSAM,2,10,4.0,14.0,14.285714285714285
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO,1,10,4.0,14.0,7.142857142857142
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",1,10,4.0,14.0,7.142857142857142
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",3,10,4.0,14.0,21.428571428571427
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,3,10,4.0,14.0,21.428571428571427
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,5,AFROSLIBRES,1,59,43.0,102.0,0.9803921568627451
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,1,59,43.0,102.0,0.9803921568627451
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,1,59,43.0,102.0,0.9803921568627451
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO CASIMIRO MEZA MENDOZA-COCONEBO,1,59,43.0,102.0,0.9803921568627451
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,2,59,43.0,102.0,1.9607843137254901
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,4,59,43.0,102.0,3.9215686274509802
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,28,59,43.0,102.0,27.450980392156865
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,15,59,43.0,102.0,14.705882352941178
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,2,59,43.0,102.0,1.9607843137254901
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NEGROS UNIDOS,1,59,43.0,102.0,0.9803921568627451
Corregimiento La Buitrera,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,3,59,43.0,102.0,2.941176470588235
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,306,5281,136.0,5417.0,5.648883145652575
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,313,5281,136.0,5417.0,5.778105962709986
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,267,5281,136.0,5417.0,4.928927450618423
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,18,5281,136.0,5417.0,0.3322872438619162
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,COLOMBIA SEGURA Y PRÓSPERA,4,5281,136.0,5417.0,0.07384160974709249
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,CREEMOS,5,5281,136.0,5417.0,0.0923020121838656
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,77,5281,136.0,5417.0,1.4214509876315304
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,18,5281,136.0,5417.0,0.3322872438619162
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,324,5281,136.0,5417.0,5.981170389514491
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,2292,5281,136.0,5417.0,42.311242385084
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,740,5281,136.0,5417.0,13.660697803212111
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,151,5281,136.0,5417.0,2.787520767952741
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,490,5281,136.0,5417.0,9.04559719401883
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,263,5281,136.0,5417.0,4.855085840871331
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,11,5281,136.0,5417.0,0.20306442680450434
Corregimiento La Buitrera,Congreso 2026,Senado,NA,0,PATRIOTAS,2,5281,136.0,5417.0,0.036920804873546244
Corregimiento La Buitrera,Congreso 2026,Senado,NA,4,ACMIZSAM,1,9,18.0,27.0,3.7037037037037033
Corregimiento La Buitrera,Congreso 2026,Senado,NA,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,1,9,18.0,27.0,3.7037037037037033
Corregimiento La Buitrera,Congreso 2026,Senado,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",1,9,18.0,27.0,3.7037037037037033
Corregimiento La Buitrera,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",2,9,18.0,27.0,7.4074074074074066
Corregimiento La Buitrera,Congreso 2026,Senado,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,4,9,18.0,27.0,14.814814814814813
Corregimiento La Buitrera,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,2554,7057,129.0,7186.0,35.541330364597826
Corregimiento La Buitrera,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,50,7057,129.0,7186.0,0.695797383801837
Corregimiento La Buitrera,Presidencia 2026,Presidencia,1V,0,GUSTAVO MATAMOROS CAMACHO,3,7057,129.0,7186.0,0.041747843028110215
Corregimiento La Buitrera,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,3698,7057,129.0,7186.0,51.461174505983855
Corregimiento La Buitrera,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,14,7057,129.0,7186.0,0.19482326746451434
Corregimiento La Buitrera,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,421,7057,129.0,7186.0,5.858613971611467
Corregimiento La Buitrera,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,49,7057,129.0,7186.0,0.6818814361258001
Corregimiento La Buitrera,Presidencia 2026,Presidencia,1V,0,ROY LEONARDO BARRERAS MONTEALEGRE,2,7057,129.0,7186.0,0.027831895352073477
Corregimiento La Buitrera,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,244,7057,129.0,7186.0,3.3954912329529643
Corregimiento La Buitrera,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,9,7057,129.0,7186.0,0.12524352908433065
Corregimiento La Buitrera,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,13,7057,129.0,7186.0,0.18090731978847757
Corregimiento La Buitrera,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,2979,7641,117.0,7758.0,38.39907192575406
Corregimiento La Buitrera,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,4662,7641,117.0,7758.0,60.092807424593964
Corregimiento La Castilla,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",5,113,0.0,113.0,4.424778761061947
Corregimiento La Castilla,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,25,113,0.0,113.0,22.123893805309734
Corregimiento La Castilla,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,83,113,0.0,113.0,73.45132743362832
Corregimiento La Castilla,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,12,443,12.0,455.0,2.6373626373626373
Corregimiento La Castilla,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,1,443,12.0,455.0,0.21978021978021978
Corregimiento La Castilla,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,8,443,12.0,455.0,1.7582417582417582
Corregimiento La Castilla,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,21,443,12.0,455.0,4.615384615384616
Corregimiento La Castilla,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,146,443,12.0,455.0,32.08791208791209
Corregimiento La Castilla,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,5,443,12.0,455.0,1.098901098901099
Corregimiento La Castilla,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,41,443,12.0,455.0,9.010989010989011
Corregimiento La Castilla,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,47,443,12.0,455.0,10.329670329670328
Corregimiento La Castilla,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,14,443,12.0,455.0,3.076923076923077
Corregimiento La Castilla,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,143,443,12.0,455.0,31.428571428571427
Corregimiento La Castilla,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,5,443,12.0,455.0,1.098901098901099
Corregimiento La Castilla,Congreso 2026,Cámara,NA,5,COCOPEMA,1,4,0.0,4.0,25.0
Corregimiento La Castilla,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,2,4,0.0,4.0,50.0
Corregimiento La Castilla,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,1,4,0.0,4.0,25.0
Corregimiento La Castilla,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,10,462,10.0,472.0,2.11864406779661
Corregimiento La Castilla,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,52,462,10.0,472.0,11.016949152542372
Corregimiento La Castilla,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,7,462,10.0,472.0,1.4830508474576272
Corregimiento La Castilla,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,1,462,10.0,472.0,0.211864406779661
Corregimiento La Castilla,Congreso 2026,Senado,NA,0,FRENTE AMPLIO UNITARIO,1,462,10.0,472.0,0.211864406779661
Corregimiento La Castilla,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,6,462,10.0,472.0,1.2711864406779663
Corregimiento La Castilla,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,161,462,10.0,472.0,34.11016949152542
Corregimiento La Castilla,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,43,462,10.0,472.0,9.110169491525424
Corregimiento La Castilla,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,10,462,10.0,472.0,2.11864406779661
Corregimiento La Castilla,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,161,462,10.0,472.0,34.11016949152542
Corregimiento La Castilla,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,10,462,10.0,472.0,2.11864406779661
Corregimiento La Castilla,Congreso 2026,Senado,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",1,1,0.0,1.0,100.0
Corregimiento La Castilla,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,127,540,11.0,551.0,23.049001814882033
Corregimiento La Castilla,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,357,540,11.0,551.0,64.7912885662432
Corregimiento La Castilla,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,42,540,11.0,551.0,7.6225045372050815
Corregimiento La Castilla,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,4,540,11.0,551.0,0.7259528130671506
Corregimiento La Castilla,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,9,540,11.0,551.0,1.6333938294010888
Corregimiento La Castilla,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,1,540,11.0,551.0,0.18148820326678766
Corregimiento La Castilla,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,194,638,11.0,649.0,29.892141756548536
Corregimiento La Castilla,Presidencia 2026,Presidencia,2V,0,IVÁN CEPEDA CASTRO,444,638,11.0,649.0,68.41294298921417
Corregimiento La Elvira,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",5,84,0.0,84.0,5.952380952380952
Corregimiento La Elvira,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,12,84,0.0,84.0,14.285714285714285
Corregimiento La Elvira,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,67,84,0.0,84.0,79.76190476190477
Corregimiento La Elvira,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,7,473,12.0,485.0,1.443298969072165
Corregimiento La Elvira,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,23,473,12.0,485.0,4.742268041237113
Corregimiento La Elvira,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,18,473,12.0,485.0,3.711340206185567
Corregimiento La Elvira,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,2,473,12.0,485.0,0.4123711340206186
Corregimiento La Elvira,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,199,473,12.0,485.0,41.03092783505154
Corregimiento La Elvira,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,22,473,12.0,485.0,4.536082474226804
Corregimiento La Elvira,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,6,473,12.0,485.0,1.2371134020618557
Corregimiento La Elvira,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,47,473,12.0,485.0,9.690721649484537
Corregimiento La Elvira,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,5,473,12.0,485.0,1.0309278350515463
Corregimiento La Elvira,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,144,473,12.0,485.0,29.690721649484537
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,9,471,13.0,484.0,1.859504132231405
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,13,471,13.0,484.0,2.6859504132231407
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,COALICIÓN CAMBIO RADICAL - ALMA,7,471,13.0,484.0,1.4462809917355373
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,COALICIÓN FUERZA CIUDADANA,2,471,13.0,484.0,0.4132231404958678
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,CREEMOS,3,471,13.0,484.0,0.6198347107438017
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,MOVIMIENTO SALVACIÓN NACIONAL,20,471,13.0,484.0,4.132231404958678
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,PACTO HISTÓRICO SENADO,200,471,13.0,484.0,41.32231404958678
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,PARTIDO CENTRO DEMOCRÁTICO,38,471,13.0,484.0,7.851239669421488
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,PARTIDO CONSERVADOR COLOMBIANO,9,471,13.0,484.0,1.859504132231405
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,146,471,13.0,484.0,30.165289256198346
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,PARTIDO LIBERAL COLOMBIANO,21,471,13.0,484.0,4.338842975206612
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,PARTIDO POLÍTICO OXÍGENO,2,471,13.0,484.0,0.4132231404958678
Corregimiento La Elvira,Congreso 2026,Senado,NA,0,PATRIOTAS,1,471,13.0,484.0,0.2066115702479339
Corregimiento La Elvira,Presidencia 2026,Presidencia,1V,0,ABELARDO DE LA ESPRIELLA,206,640,12.0,652.0,31.595092024539877
Corregimiento La Elvira,Presidencia 2026,Presidencia,1V,0,CLAUDIA LÓPEZ,3,640,12.0,652.0,0.4601226993865031
Corregimiento La Elvira,Presidencia 2026,Presidencia,1V,0,IVÁN CEPEDA CASTRO,340,640,12.0,652.0,52.14723926380368
Corregimiento La Elvira,Presidencia 2026,Presidencia,1V,0,MIGUEL URIBE LONDOÑO,1,640,12.0,652.0,0.15337423312883436
Corregimiento La Elvira,Presidencia 2026,Presidencia,1V,0,PALOMA VALENCIA LASERNA,73,640,12.0,652.0,11.196319018404909
Corregimiento La Elvira,Presidencia 2026,Presidencia,1V,0,RAÚL SANTIAGO BOTERO JARAMILLO,3,640,12.0,652.0,0.4601226993865031
Corregimiento La Elvira,Presidencia 2026,Presidencia,1V,0,SERGIO FAJARDO VALDERRAMA,9,640,12.0,652.0,1.3803680981595092
Corregimiento La Elvira,Presidencia 2026,Presidencia,1V,0,SONDRA MACOLLINS GARVIN PINTO,1,640,12.0,652.0,0.15337423312883436
Corregimiento La Elvira,Presidencia 2026,Presidencia,1V,0,ÓSCAR MAURICIO LIZCANO ARANGO,4,640,12.0,652.0,0.6134969325153374
Corregimiento La Elvira,Presidencia 2026,Presidencia,2V,0,ABELARDO DE LA ESPRIELLA,306,727,14.0,741.0,41.29554655870445
